"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-20.938"	"20.938"
"GO:0004930"	"G-protein coupled receptor activity"	"-20.768"	"20.768"
"GO:0046872"	"metal ion binding"	"-11.175"	"11.175"
"GO:0003677"	"DNA binding"	"-10.448"	"10.448"
"GO:0008009"	"chemokine activity"	"-9.981"	"9.981"
"GO:0033038"	"bitter taste receptor activity"	"-9.577"	"9.577"
"GO:0004842"	"ubiquitin-protein transferase activity"	"-8.933"	"8.933"
"GO:0030594"	"neurotransmitter receptor activity"	"-8.855"	"8.855"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-8.724"	"8.724"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-8.714"	"8.714"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"-8.372"	"8.372"
"GO:0017046"	"peptide hormone binding"	"-8.264"	"8.264"
"GO:0019956"	"chemokine binding"	"-8.244"	"8.244"
"GO:0005184"	"neuropeptide hormone activity"	"-8.214"	"8.214"
"GO:0016493"	"C-C chemokine receptor activity"	"-8.201"	"8.201"
"GO:0042923"	"neuropeptide binding"	"-8.036"	"8.036"
"GO:0043565"	"sequence-specific DNA binding"	"-7.773"	"7.773"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"-7.488"	"7.488"
"GO:0005179"	"hormone activity"	"-7.387"	"7.387"
"GO:0019957"	"C-C chemokine binding"	"-7.115"	"7.115"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"-7.068"	"7.068"
"GO:0017124"	"SH3 domain binding"	"-7.022"	"7.022"
"GO:0031683"	"G-protein beta/gamma-subunit complex binding"	"-6.895"	"6.895"
"GO:0008289"	"lipid binding"	"-6.227"	"6.227"
"GO:0046875"	"ephrin receptor binding"	"-5.818"	"5.818"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"-5.801"	"5.801"
"GO:0001965"	"G-protein alpha-subunit binding"	"-5.689"	"5.689"
"GO:0048020"	"CCR chemokine receptor binding"	"-5.668"	"5.668"
"GO:0038023"	"signaling receptor activity"	"-5.636"	"5.636"
"GO:0020037"	"heme binding"	"-5.622"	"5.622"
"GO:0005102"	"receptor binding"	"-5.423"	"5.423"
"GO:0004497"	"monooxygenase activity"	"-5.336"	"5.336"
"GO:0008270"	"zinc ion binding"	"-5.24"	"5.24"
"GO:0061630"	"ubiquitin protein ligase activity"	"-5.223"	"5.223"
"GO:0008144"	"drug binding"	"-4.999"	"4.999"
"GO:0004407"	"histone deacetylase activity"	"-4.847"	"4.847"
"GO:0008395"	"steroid hydroxylase activity"	"-4.824"	"4.824"
"GO:0016712"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"	"-4.751"	"4.751"
"GO:0070330"	"aromatase activity"	"-4.751"	"4.751"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"-4.568"	"4.568"
"GO:0008146"	"sulfotransferase activity"	"-4.418"	"4.418"
"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"-4.388"	"4.388"
"GO:0001664"	"G-protein coupled receptor binding"	"-4.337"	"4.337"
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"-4.233"	"4.233"
"GO:0005546"	"phosphatidylinositol-4,5-bisphosphate binding"	"-4.233"	"4.233"
"GO:0004129"	"cytochrome-c oxidase activity"	"-4.076"	"4.076"
"GO:0005070"	"SH3/SH2 adaptor activity"	"-4.033"	"4.033"
"GO:0015026"	"coreceptor activity"	"-3.954"	"3.954"
"GO:0044212"	"transcription regulatory region DNA binding"	"-3.877"	"3.877"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"-3.862"	"3.862"
"GO:0008022"	"protein C-terminus binding"	"-3.842"	"3.842"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"-3.818"	"3.818"
"GO:0001972"	"retinoic acid binding"	"-3.731"	"3.731"
"GO:0001784"	"phosphotyrosine binding"	"-3.707"	"3.707"
"GO:0005109"	"frizzled binding"	"-3.617"	"3.617"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"-3.524"	"3.524"
"GO:0005506"	"iron ion binding"	"-3.521"	"3.521"
"GO:0004252"	"serine-type endopeptidase activity"	"-3.517"	"3.517"
"GO:0005096"	"GTPase activator activity"	"-3.475"	"3.475"
"GO:0048365"	"Rac GTPase binding"	"-3.458"	"3.458"
"GO:0003714"	"transcription corepressor activity"	"-3.444"	"3.444"
"GO:0030165"	"PDZ domain binding"	"-3.436"	"3.436"
"GO:0000987"	"core promoter proximal region sequence-specific DNA binding"	"-3.399"	"3.399"
"GO:0005164"	"tumor necrosis factor receptor binding"	"-3.394"	"3.394"
"GO:0004869"	"cysteine-type endopeptidase inhibitor activity"	"-3.352"	"3.352"
"GO:0003823"	"antigen binding"	"-3.345"	"3.345"
"GO:0005158"	"insulin receptor binding"	"-3.309"	"3.309"
"GO:0042056"	"chemoattractant activity"	"-3.133"	"3.133"
"GO:0004857"	"enzyme inhibitor activity"	"-3.099"	"3.099"
"GO:0001227"	"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"-3.096"	"3.096"
"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"-3.087"	"3.087"
"GO:0061631"	"ubiquitin conjugating enzyme activity"	"-3.077"	"3.077"
"GO:0035035"	"histone acetyltransferase binding"	"-3.076"	"3.076"
"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	"-3.07"	"3.07"
"GO:0017048"	"Rho GTPase binding"	"-3.034"	"3.034"
"GO:0030276"	"clathrin binding"	"-3.025"	"3.025"
