"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa03420"	"Nucleotide excision repair"	"77.438"	"1609"	"269.535"	"17.297"
"hsa03022"	"Basal transcription factors"	"67.095"	"1333"	"250.838"	"16.129"
"hsa00240"	"Pyrimidine metabolism"	"47.736"	"1334"	"382.298"	"19.937"
"hsa03020"	"RNA polymerase"	"46.512"	"979"	"240.509"	"15.877"
"hsa03430"	"Mismatch repair"	"43.533"	"650"	"135.781"	"11.812"
"hsa00230"	"Purine metabolism"	"43.371"	"1366"	"443.256"	"21.276"
"hsa03030"	"DNA replication"	"41.895"	"793"	"198.341"	"14.194"
"hsa03410"	"Base excision repair"	"41.196"	"437"	"76.741"	"8.745"
"hsa03040"	"Spliceosome"	"39.717"	"2673"	"1072.865"	"40.289"
"hsa03460"	"Fanconi anemia pathway"	"34.44"	"563"	"161.026"	"11.672"
"hsa03440"	"Homologous recombination"	"32.292"	"538"	"152.384"	"11.942"
"hsa04623"	"Cytosolic DNA-sensing pathway"	"23.492"	"549"	"216.343"	"14.16"
"hsa05016"	"Huntington's disease"	"16.068"	"1200"	"748.823"	"28.08"
"hsa05169"	"Epstein-Barr virus infection"	"13.04"	"2335"	"1633.742"	"53.779"
"hsa03015"	"mRNA surveillance pathway"	"12.951"	"927"	"586.865"	"26.264"
"hsa05168"	"Herpes simplex infection"	"10.629"	"1117"	"815.847"	"28.333"
"hsa03013"	"RNA transport"	"8.828"	"1398"	"1060.269"	"38.255"
"hsa05203"	"Viral carcinogenesis"	"8.04"	"1679"	"1325.697"	"43.946"
"hsa05322"	"Systemic lupus erythematosus"	"7.975"	"878"	"660.745"	"27.243"
"hsa05202"	"Transcriptional misregulation in cancer"	"7.859"	"827"	"636.222"	"24.274"
"hsa03018"	"RNA degradation"	"7.435"	"576"	"420.15"	"20.962"
"hsa03450"	"Non-homologous end-joining"	"5.14"	"77"	"43.858"	"6.448"
"hsa04120"	"Ubiquitin mediated proteolysis"	"4.506"	"758"	"640.327"	"26.116"
"hsa05134"	"Legionellosis"	"3.409"	"585"	"503.332"	"23.955"
"hsa04115"	"p53 signaling pathway"	"3.054"	"299"	"252.394"	"15.262"
"hsa04612"	"Antigen processing and presentation"	"2.434"	"538"	"481.331"	"23.278"
"hsa04110"	"Cell cycle"	"1.793"	"905"	"847.465"	"32.082"
"hsa00052"	"Galactose metabolism"	"1.711"	"139"	"120.876"	"10.592"
"hsa05166"	"HTLV-I infection"	"1.519"	"1119"	"1065.509"	"35.226"
"hsa00260"	"Glycine, serine and threonine metabolism"	"1.39"	"154"	"137.619"	"11.785"
"hsa05217"	"Basal cell carcinoma"	"1.376"	"159"	"143.091"	"11.565"
"hsa05216"	"Thyroid cancer"	"1.121"	"269"	"251.592"	"15.528"
"hsa00511"	"Other glycan degradation"	"1.076"	"8"	"5.453"	"2.367"
"hsa00740"	"Riboflavin metabolism"	"1.069"	"4"	"2.331"	"1.561"
"hsa00051"	"Fructose and mannose metabolism"	"0.801"	"144"	"134.764"	"11.525"
"hsa00030"	"Pentose phosphate pathway"	"0.676"	"144"	"136.267"	"11.439"
"hsa00360"	"Phenylalanine metabolism"	"0.674"	"30"	"26.778"	"4.781"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"0.668"	"13"	"10.911"	"3.129"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"0.634"	"25"	"22.199"	"4.417"
"hsa05164"	"Influenza A"	"0.516"	"930"	"912.972"	"32.974"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"0.505"	"431"	"420.48"	"20.82"
"hsa00310"	"Lysine degradation"	"0.484"	"139"	"133.507"	"11.36"
"hsa00524"	"Neomycin, kanamycin and gentamicin biosynthesis"	"0.45"	"33"	"30.613"	"5.3"
"hsa00350"	"Tyrosine metabolism"	"0.435"	"32"	"29.73"	"5.221"
"hsa00510"	"N-Glycan biosynthesis"	"0.119"	"45"	"44.221"	"6.536"
"hsa04216"	"Ferroptosis"	"0.114"	"132"	"130.762"	"10.833"
"hsa00780"	"Biotin metabolism"	"0.106"	"1"	"0.894"	"0.933"
"hsa04213"	"Longevity regulating pathway - multiple species"	"0.055"	"492"	"490.659"	"24.175"
"hsa00472"	"D-Arginine and D-ornithine metabolism"	"-0.015"	"0"	"0.015"	"0.122"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"-0.037"	"974"	"975.324"	"36.162"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"-0.18"	"86"	"87.63"	"9.066"
"hsa00232"	"Caffeine metabolism"	"-0.187"	"2"	"2.29"	"1.549"
"hsa04950"	"Maturity onset diabetes of the young"	"-0.238"	"95"	"97.226"	"9.353"
"hsa00603"	"Glycosphingolipid biosynthesis - globo and isoglobo series"	"-0.256"	"3"	"3.503"	"1.968"
"hsa04330"	"Notch signaling pathway"	"-0.263"	"183"	"186.471"	"13.179"
"hsa00270"	"Cysteine and methionine metabolism"	"-0.303"	"140"	"143.436"	"11.348"
"hsa00053"	"Ascorbate and aldarate metabolism"	"-0.318"	"43"	"45.055"	"6.471"
"hsa00340"	"Histidine metabolism"	"-0.331"	"53"	"55.314"	"6.992"
"hsa00670"	"One carbon pool by folate"	"-0.331"	"46"	"48.195"	"6.637"
"hsa00730"	"Thiamine metabolism"	"-0.339"	"12"	"13.202"	"3.549"
"hsa00471"	"D-Glutamine and D-glutamate metabolism"	"-0.385"	"3"	"3.719"	"1.867"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"-0.414"	"139"	"143.856"	"11.729"
"hsa05034"	"Alcoholism"	"-0.486"	"996"	"1014.333"	"37.759"
"hsa04966"	"Collecting duct acid secretion"	"-0.565"	"123"	"129.145"	"10.871"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"-0.688"	"18"	"21.016"	"4.383"
"hsa00430"	"Taurine and hypotaurine metabolism"	"-0.7"	"1"	"2.036"	"1.479"
"hsa05130"	"Pathogenic Escherichia coli infection"	"-0.705"	"570"	"589.016"	"26.968"
"hsa00450"	"Selenocompound metabolism"	"-0.733"	"12"	"14.773"	"3.781"
"hsa00514"	"Other types of O-glycan biosynthesis"	"-0.779"	"8"	"10.544"	"3.265"
"hsa00061"	"Fatty acid biosynthesis"	"-0.803"	"29"	"33.391"	"5.465"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"-0.821"	"97"	"105.071"	"9.828"
"hsa04145"	"Phagosome"	"-0.851"	"721"	"745.148"	"28.376"
"hsa00785"	"Lipoic acid metabolism"	"-0.875"	"1"	"2.39"	"1.589"
"hsa00650"	"Butanoate metabolism"	"-0.915"	"24"	"28.766"	"5.209"
"hsa00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"-1.007"	"5"	"7.901"	"2.88"
"hsa00565"	"Ether lipid metabolism"	"-1.026"	"13"	"17.338"	"4.229"
"hsa00604"	"Glycosphingolipid biosynthesis - ganglio series"	"-1.035"	"2"	"4.273"	"2.197"
"hsa00410"	"beta-Alanine metabolism"	"-1.15"	"60"	"69.321"	"8.105"
