"GO.ID"	"GO.Term"	"zscore"
"GO:0006283"	"transcription-coupled nucleotide-excision repair"	"42.403"
"GO:0006296"	"nucleotide-excision repair, DNA incision, 5'-to lesion"	"38.873"
"GO:0033683"	"nucleotide-excision repair, DNA incision"	"38.483"
"GO:0006370"	"7-methylguanosine mRNA capping"	"37.482"
"GO:0032201"	"telomere maintenance via semi-conservative replication"	"34.741"
"GO:0006293"	"nucleotide-excision repair, preincision complex stabilization"	"31.881"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"28.532"
"GO:0006289"	"nucleotide-excision repair"	"28.207"
"GO:0006297"	"nucleotide-excision repair, DNA gap filling"	"27.555"
"GO:0006294"	"nucleotide-excision repair, preincision complex assembly"	"26.628"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"26.517"
"GO:0070911"	"global genome nucleotide-excision repair"	"26.228"
"GO:0006363"	"termination of RNA polymerase I transcription"	"24.814"
"GO:0006361"	"transcription initiation from RNA polymerase I promoter"	"24.155"
"GO:0042276"	"error-prone translesion synthesis"	"22.606"
"GO:0042769"	"DNA damage response, detection of DNA damage"	"22.222"
"GO:0060964"	"regulation of gene silencing by miRNA"	"21.671"
"GO:0019985"	"translesion synthesis"	"21.048"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"20.182"
"GO:0070987"	"error-free translesion synthesis"	"20.141"
"GO:0016070"	"RNA metabolic process"	"19.591"
"GO:0006295"	"nucleotide-excision repair, DNA incision, 3'-to lesion"	"19.396"
"GO:0006261"	"DNA-dependent DNA replication"	"18.921"
"GO:0009650"	"UV protection"	"18.717"
"GO:0043101"	"purine-containing compound salvage"	"18.524"
"GO:1900264"	"positive regulation of DNA-directed DNA polymerase activity"	"18.083"
"GO:0006383"	"transcription from RNA polymerase III promoter"	"17.999"
"GO:0000731"	"DNA synthesis involved in DNA repair"	"17.161"
"GO:0006168"	"adenine salvage"	"16.963"
"GO:0000717"	"nucleotide-excision repair, DNA duplex unwinding"	"16.44"
"GO:0071897"	"DNA biosynthetic process"	"16.334"
"GO:0043103"	"hypoxanthine salvage"	"16.222"
"GO:0032785"	"negative regulation of DNA-templated transcription, elongation"	"15.909"
"GO:0015949"	"nucleobase-containing small molecule interconversion"	"15.79"
"GO:1901990"	"regulation of mitotic cell cycle phase transition"	"15.77"
"GO:0051123"	"RNA polymerase II transcriptional preinitiation complex assembly"	"15.641"
"GO:0006360"	"transcription from RNA polymerase I promoter"	"15.423"
"GO:0006287"	"base-excision repair, gap-filling"	"15.381"
"GO:0006312"	"mitotic recombination"	"15.229"
"GO:2000397"	"positive regulation of ubiquitin-dependent endocytosis"	"15.206"
"GO:0008543"	"fibroblast growth factor receptor signaling pathway"	"14.569"
"GO:0006290"	"pyrimidine dimer repair"	"14.362"
"GO:0006183"	"GTP biosynthetic process"	"13.992"
"GO:0045815"	"positive regulation of gene expression, epigenetic"	"13.885"
"GO:0006165"	"nucleoside diphosphate phosphorylation"	"13.752"
"GO:0006366"	"transcription from RNA polymerase II promoter"	"13.712"
"GO:0006272"	"leading strand elongation"	"13.481"
"GO:0006298"	"mismatch repair"	"13.477"
"GO:0006273"	"lagging strand elongation"	"13.242"
"GO:0006260"	"DNA replication"	"13.234"
"GO:0006281"	"DNA repair"	"13.109"
"GO:0110076"	NA	"13.092"
"GO:1903774"	"positive regulation of viral budding via host ESCRT complex"	"12.937"
"GO:0070914"	"UV-damage excision repair"	"12.74"
"GO:0006284"	"base-excision repair"	"12.708"
"GO:0045002"	"double-strand break repair via single-strand annealing"	"12.558"
"GO:0039019"	"pronephric nephron development"	"12.459"
"GO:0061819"	NA	"12.449"
"GO:1905765"	NA	"12.449"
"GO:1903461"	"Okazaki fragment processing involved in mitotic DNA replication"	"12.362"
"GO:0070816"	"phosphorylation of RNA polymerase II C-terminal domain"	"12.292"
"GO:0019088"	"immortalization of host cell by virus"	"12.268"
"GO:0019860"	"uracil metabolic process"	"12.268"
"GO:0046078"	"dUMP metabolic process"	"12.268"
"GO:0046683"	"response to organophosphorus"	"12.191"
"GO:0009200"	"deoxyribonucleoside triphosphate metabolic process"	"12.085"
"GO:0006271"	"DNA strand elongation involved in DNA replication"	"11.999"
"GO:0001174"	"transcriptional start site selection at RNA polymerase II promoter"	"11.996"
"GO:1990114"	"RNA Polymerase II core complex assembly"	"11.996"
"GO:0000398"	"mRNA splicing, via spliceosome"	"11.932"
"GO:0006235"	"dTTP biosynthetic process"	"11.907"
"GO:0009411"	"response to UV"	"11.764"
"GO:0006166"	"purine ribonucleoside salvage"	"11.763"
"GO:0001111"	"promoter clearance from RNA polymerase II promoter"	"11.661"
"GO:0010525"	"regulation of transposition, RNA-mediated"	"11.661"
"GO:0032263"	"GMP salvage"	"11.661"
