"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0005669"	"transcription factor TFIID complex"	"58.951"	"1207"	"245.707"	"16.307"
"GO:0005675"	"holo TFIIH complex"	"56.735"	"548"	"71.317"	"8.402"
"GO:0000439"	"core TFIIH complex"	"50.48"	"331"	"37.064"	"5.823"
"GO:0005654"	"nucleoplasm"	"46.917"	"16870"	"10146.258"	"143.311"
"GO:0043625"	"delta DNA polymerase complex"	"43.514"	"152"	"11.354"	"3.232"
"GO:0005665"	"DNA-directed RNA polymerase II, core complex"	"42.914"	"715"	"168.048"	"12.745"
"GO:0032039"	"integrator complex"	"39.411"	"258"	"35.344"	"5.65"
"GO:0005666"	"DNA-directed RNA polymerase III complex"	"38.354"	"504"	"110.397"	"10.262"
"GO:0000438"	"core TFIIH complex portion of holo TFIIH complex"	"37.46"	"161"	"16.94"	"3.846"
"GO:0071013"	"catalytic step 2 spliceosome"	"36.189"	"1543"	"583.379"	"26.517"
"GO:0005736"	"DNA-directed RNA polymerase I complex"	"33.448"	"443"	"103.709"	"10.144"
"GO:0005681"	"spliceosomal complex"	"31.996"	"1307"	"518.736"	"24.636"
"GO:0000109"	"nucleotide-excision repair complex"	"31.992"	"142"	"15.995"	"3.939"
"GO:0016607"	"nuclear speck"	"31.786"	"2476"	"1295.802"	"37.13"
"GO:0005663"	"DNA replication factor C complex"	"30.851"	"258"	"47.608"	"6.82"
"GO:0016591"	"DNA-directed RNA polymerase II, holoenzyme"	"30.691"	"172"	"23.558"	"4.837"
"GO:0005662"	"DNA replication factor A complex"	"30.573"	"361"	"91.923"	"8.801"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"30.227"	"654"	"217.207"	"14.451"
"GO:0032021"	"NELF complex"	"29.406"	"91"	"9.002"	"2.789"
"GO:0008023"	"transcription elongation factor complex"	"28.342"	"252"	"53.25"	"7.012"
"GO:0070985"	"TFIIK complex"	"28.127"	"112"	"12.986"	"3.52"
"GO:0000110"	"nucleotide-excision repair factor 1 complex"	"27.986"	"106"	"12.397"	"3.345"
"GO:0033276"	"transcription factor TFTC complex"	"27.846"	"283"	"64.035"	"7.864"
"GO:0031390"	"Ctf18 RFC-like complex"	"27.379"	"191"	"34.203"	"5.727"
"GO:0035363"	"histone locus body"	"26.925"	"88"	"9.517"	"2.915"
"GO:0005689"	"U12-type spliceosomal complex"	"26.918"	"455"	"145.758"	"11.488"
"GO:0097550"	"transcriptional preinitiation complex"	"26.081"	"262"	"62.642"	"7.644"
"GO:0019907"	"cyclin-dependent protein kinase activating kinase holoenzyme complex"	"24.74"	"217"	"52.085"	"6.666"
"GO:0000974"	"Prp19 complex"	"24.372"	"461"	"160.151"	"12.344"
"GO:0016593"	"Cdc73/Paf1 complex"	"23.971"	"131"	"21.59"	"4.564"
"GO:0070522"	"ERCC4-ERCC1 complex"	"22.956"	"111"	"17.443"	"4.075"
"GO:0080008"	"Cul4-RING E3 ubiquitin ligase complex"	"22.025"	"263"	"74.525"	"8.557"
"GO:0070876"	"SOSS complex"	"21.698"	"66"	"7.756"	"2.684"
"GO:0005694"	"chromosome"	"21.245"	"710"	"331.249"	"17.828"
"GO:0019185"	"snRNA-activating protein complex"	"21.008"	"50"	"4.765"	"2.153"
"GO:0000112"	"nucleotide-excision repair factor 3 complex"	"20.731"	"55"	"6.019"	"2.363"
"GO:0005686"	"U2 snRNP"	"20.549"	"317"	"106.442"	"10.247"
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"20.531"	"412"	"162.008"	"12.176"
"GO:0000784"	"nuclear chromosome, telomeric region"	"20.407"	"1175"	"618.048"	"27.293"
"GO:0031391"	"Elg1 RFC-like complex"	"20.164"	"89"	"14.139"	"3.713"
"GO:0031465"	"Cul4B-RING E3 ubiquitin ligase complex"	"19.809"	"149"	"35.007"	"5.755"
"GO:0005634"	"nucleus"	"19.808"	"16392"	"13320.628"	"155.055"
"GO:0035861"	"site of double-strand break"	"19.521"	"383"	"152.875"	"11.789"
"GO:0031464"	"Cul4A-RING E3 ubiquitin ligase complex"	"19.198"	"166"	"41.969"	"6.461"
"GO:0005672"	"transcription factor TFIIA complex"	"19.093"	"112"	"23.853"	"4.617"
"GO:0002944"	"cyclin K-CDK12 complex"	"18.622"	"50"	"6.032"	"2.361"
"GO:0071014"	"post-mRNA release spliceosomal complex"	"18.547"	"165"	"43.369"	"6.558"
"GO:0030896"	"checkpoint clamp complex"	"18.341"	"53"	"6.514"	"2.535"
"GO:0030914"	"STAGA complex"	"18.307"	"138"	"33.418"	"5.713"
"GO:0016604"	"nuclear body"	"17.993"	"1210"	"734.983"	"26.4"
"GO:0005673"	"transcription factor TFIIE complex"	"17.972"	"60"	"8.927"	"2.842"
"GO:0005682"	"U5 snRNP"	"17.643"	"283"	"104.725"	"10.105"
"GO:0071005"	"U2-type precatalytic spliceosome"	"16.685"	"290"	"115.655"	"10.449"
"GO:0000126"	"transcription factor TFIIIB complex"	"16.646"	"110"	"27.393"	"4.963"
"GO:0015030"	"Cajal body"	"16.415"	"461"	"226.445"	"14.289"
"GO:0008024"	"cyclin/CDK positive transcription elongation factor complex"	"16.331"	"167"	"55.27"	"6.841"
"GO:0000127"	"transcription factor TFIIIC complex"	"15.981"	"65"	"12.109"	"3.31"
"GO:0030532"	"small nuclear ribonucleoprotein complex"	"15.618"	"249"	"96.17"	"9.786"
"GO:0000120"	"RNA polymerase I transcription factor complex"	"15.515"	"29"	"2.985"	"1.677"
"GO:0000124"	"SAGA complex"	"15.454"	"151"	"47.842"	"6.675"
"GO:0035327"	"transcriptionally active chromatin"	"15.357"	"230"	"89.631"	"9.14"
"GO:0005674"	"transcription factor TFIIF complex"	"15.132"	"74"	"15.365"	"3.875"
"GO:0005685"	"U1 snRNP"	"15.129"	"265"	"110.997"	"10.179"
"GO:0071020"	"post-spliceosomal complex"	"14.744"	"40"	"6.005"	"2.306"
"GO:0005658"	"alpha DNA polymerase:primase complex"	"14.256"	"78"	"18.763"	"4.155"
"GO:0071004"	"U2-type prespliceosome"	"14.24"	"220"	"88.727"	"9.219"
"GO:0046695"	"SLIK (SAGA-like) complex"	"14.107"	"61"	"12.116"	"3.465"
"GO:0071006"	"U2-type catalytic step 1 spliceosome"	"14.028"	"76"	"18.193"	"4.121"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"13.96"	"307"	"144.609"	"11.633"
"GO:0005687"	"U4 snRNP"	"13.385"	"184"	"74.285"	"8.197"
"GO:0031533"	"mRNA cap methyltransferase complex"	"13.267"	"18"	"1.535"	"1.241"
"GO:0090734"	NA	"13.262"	"194"	"81.307"	"8.497"
"GO:0005688"	"U6 snRNP"	"13.227"	"134"	"47.804"	"6.516"
"GO:0005657"	"replication fork"	"12.81"	"179"	"76.785"	"7.979"
"GO:0044666"	"MLL3/4 complex"	"12.8"	"108"	"34.55"	"5.738"
"GO:0001650"	"fibrillar center"	"12.735"	"598"	"367.665"	"18.087"
"GO:0005847"	"mRNA cleavage and polyadenylation specificity factor complex"	"12.483"	"185"	"76.602"	"8.683"
"GO:0005668"	"RNA polymerase transcription factor SL1 complex"	"12.468"	"28"	"3.853"	"1.937"
"GO:0089701"	"U2AF"	"12.066"	"78"	"23.5"	"4.517"
"GO:0043596"	"nuclear replication fork"	"11.89"	"98"	"32.278"	"5.527"
"GO:0005849"	"mRNA cleavage factor complex"	"11.553"	"90"	"29.473"	"5.239"
"GO:0032044"	"DSIF complex"	"11.488"	"51"	"11.827"	"3.41"
"GO:0000243"	"commitment complex"	"11.472"	"110"	"40.077"	"6.095"
"GO:0016605"	"PML body"	"11.251"	"687"	"447.73"	"21.267"
"GO:0000346"	"transcription export complex"	"11.141"	"168"	"74.334"	"8.408"
"GO:0009360"	"DNA polymerase III complex"	"11.103"	"12"	"0.897"	"0.949"
"GO:0002945"	"cyclin K-CDK13 complex"	"11.09"	"30"	"5.476"	"2.211"
"GO:0034709"	"methylosome"	"11.005"	"172"	"77.86"	"8.554"
"GO:0034518"	"RNA cap binding complex"	"10.904"	"75"	"24.736"	"4.61"
"GO:0030894"	"replisome"	"10.7"	"51"	"13.846"	"3.472"
"GO:0036396"	"MIS complex"	"10.583"	"40"	"8.586"	"2.968"
"GO:0008180"	"COP9 signalosome"	"10.38"	"555"	"356.202"	"19.152"
"GO:0005846"	"nuclear cap binding complex"	"10.287"	"77"	"26.895"	"4.87"
"GO:0005683"	"U7 snRNP"	"10.265"	"100"	"38.307"	"6.01"
"GO:0000781"	"chromosome, telomeric region"	"10.148"	"309"	"180.1"	"12.702"
"GO:0032993"	"protein-DNA complex"	"10.053"	"342"	"209.528"	"13.177"
"GO:0043626"	"PCNA complex"	"9.996"	"45"	"12.024"	"3.299"
"GO:0071817"	"MMXD complex"	"9.822"	"99"	"40.152"	"5.992"
"GO:0000445"	"THO complex part of transcription export complex"	"9.619"	"68"	"22.791"	"4.7"
"GO:0034715"	"pICln-Sm protein complex"	"9.615"	"96"	"38.178"	"6.014"
"GO:0034719"	"SMN-Sm protein complex"	"9.42"	"151"	"72.094"	"8.376"
