"GO.ID"	"GO.Term"	"zscore"
"GO:0005669"	"transcription factor TFIID complex"	"28.406"
"GO:0005665"	"DNA-directed RNA polymerase II, core complex"	"26.329"
"GO:0005663"	"DNA replication factor C complex"	"23.053"
"GO:0005736"	"DNA-directed RNA polymerase I complex"	"22.451"
"GO:0000109"	"nucleotide-excision repair complex"	"21.993"
"GO:0005666"	"DNA-directed RNA polymerase III complex"	"21.801"
"GO:0000439"	"core TFIIH complex"	"21.364"
"GO:0031390"	"Ctf18 RFC-like complex"	"16.639"
"GO:0043625"	"delta DNA polymerase complex"	"16.476"
"GO:0005675"	"holo TFIIH complex"	"16.134"
"GO:0032044"	"DSIF complex"	"15.909"
"GO:0031465"	"Cul4B-RING E3 ubiquitin ligase complex"	"15.266"
"GO:0005654"	"nucleoplasm"	"14.384"
"GO:0005784"	"Sec61 translocon complex"	"14.007"
"GO:0005658"	"alpha DNA polymerase:primase complex"	"13.996"
"GO:0000813"	"ESCRT I complex"	"13.764"
"GO:0046695"	"SLIK (SAGA-like) complex"	"13.215"
"GO:0097550"	"transcriptional preinitiation complex"	"12.891"
"GO:0071942"	"XPC complex"	"12.695"
"GO:0000110"	"nucleotide-excision repair factor 1 complex"	"12.399"
"GO:0033276"	"transcription factor TFTC complex"	"11.895"
"GO:0000112"	"nucleotide-excision repair factor 3 complex"	"11.661"
"GO:0031533"	"mRNA cap methyltransferase complex"	"11.278"
"GO:0043626"	"PCNA complex"	"11.206"
"GO:0070522"	"ERCC4-ERCC1 complex"	"10.975"
"GO:1990796"	"photoreceptor cell terminal bouton"	"10.864"
"GO:0005895"	"interleukin-5 receptor complex"	"10.8"
"GO:0000125"	"PCAF complex"	"9.981"
"GO:0030914"	"STAGA complex"	"9.713"
"GO:0031464"	"Cul4A-RING E3 ubiquitin ligase complex"	"9.698"
"GO:0000124"	"SAGA complex"	"9.054"
"GO:0005849"	"mRNA cleavage factor complex"	"8.708"
"GO:1902560"	"GMP reductase complex"	"8.613"
"GO:0016035"	"zeta DNA polymerase complex"	"8.484"
"GO:0080008"	"Cul4-RING E3 ubiquitin ligase complex"	"8.367"
"GO:0070557"	"PCNA-p21 complex"	"8.187"
"GO:0019185"	"snRNA-activating protein complex"	"8.158"
"GO:0005662"	"DNA replication factor A complex"	"8.084"
"GO:0070877"	"microprocessor complex"	"7.918"
"GO:0000784"	"nuclear chromosome, telomeric region"	"7.796"
"GO:0005674"	"transcription factor TFIIF complex"	"7.627"
"GO:0005634"	"nucleus"	"7.581"
"GO:0005846"	"nuclear cap binding complex"	"6.795"
"GO:0034518"	"RNA cap binding complex"	"6.636"
"GO:0042589"	"zymogen granule membrane"	"6.623"
"GO:0030894"	"replisome"	"6.546"
"GO:0031391"	"Elg1 RFC-like complex"	"6.488"
"GO:0005845"	"mRNA cap binding complex"	"6.387"
"GO:0000111"	"nucleotide-excision repair factor 2 complex"	"6.377"
"GO:0030663"	"COPI-coated vesicle membrane"	"6.363"
"GO:0000438"	"core TFIIH complex portion of holo TFIIH complex"	"6.258"
"GO:0043224"	"nuclear SCF ubiquitin ligase complex"	"6.169"
"GO:0035861"	"site of double-strand break"	"6.013"
"GO:0071817"	"MMXD complex"	"5.745"
"GO:0060205"	"cytoplasmic membrane-bounded vesicle lumen"	"5.572"
"GO:0000214"	"tRNA-intron endonuclease complex"	"5.518"
"GO:0035363"	"histone locus body"	"5.5"
"GO:0005730"	"nucleolus"	"5.458"
"GO:0005672"	"transcription factor TFIIA complex"	"5.109"
"GO:0008622"	"epsilon DNA polymerase complex"	"4.964"
"GO:0031467"	"Cul7-RING ubiquitin ligase complex"	"4.867"
"GO:0097470"	"ribbon synapse"	"4.735"
"GO:0032993"	"protein-DNA complex"	"4.72"
"GO:0070761"	"pre-snoRNP complex"	"4.58"
"GO:0000126"	"transcription factor TFIIIB complex"	"4.503"
"GO:0005657"	"replication fork"	"4.474"
"GO:0000127"	"transcription factor TFIIIC complex"	"4.444"
"GO:0030891"	"VCB complex"	"4.354"
"GO:0042382"	"paraspeckles"	"4.278"
"GO:0071141"	"SMAD protein complex"	"4.106"
"GO:0031466"	"Cul5-RING ubiquitin ligase complex"	"4.023"
"GO:0016604"	"nuclear body"	"3.969"
"GO:0008541"	"proteasome regulatory particle, lid subcomplex"	"3.941"
"GO:0019907"	"cyclin-dependent protein kinase activating kinase holoenzyme complex"	"3.93"
"GO:0071339"	"MLL1 complex"	"3.864"
"GO:0090543"	"Flemming body"	"3.857"
"GO:0032991"	"macromolecular complex"	"3.838"
"GO:0005829"	"cytosol"	"3.802"
"GO:0030137"	"COPI-coated vesicle"	"3.744"
"GO:0005869"	"dynactin complex"	"3.705"
"GO:0000794"	"condensed nuclear chromosome"	"3.622"
"GO:0000785"	"chromatin"	"3.503"
"GO:0016591"	"DNA-directed RNA polymerase II, holoenzyme"	"3.465"
"GO:0070578"	"RISC-loading complex"	"3.456"
"GO:0005815"	"microtubule organizing center"	"3.435"
"GO:0031902"	"late endosome membrane"	"3.397"
"GO:0034774"	"secretory granule lumen"	"3.281"
"GO:0005643"	"nuclear pore"	"3.215"
"GO:0005635"	"nuclear envelope"	"3.211"
"GO:0008250"	"oligosaccharyltransferase complex"	"3.206"
"GO:0048787"	"presynaptic active zone membrane"	"3.205"
"GO:0035068"	"micro-ribonucleoprotein complex"	"3.202"
"GO:0005759"	"mitochondrial matrix"	"3.169"
"GO:0043596"	"nuclear replication fork"	"3.144"
"GO:0016442"	"RISC complex"	"3.115"
