"GO.ID"	"GO.Term"	"zscore"
"GO:0001055"	"RNA polymerase II activity"	"24.338"
"GO:0003899"	"DNA-directed RNA polymerase activity"	"24.259"
"GO:0001054"	"RNA polymerase I activity"	"23.431"
"GO:0003887"	"DNA-directed DNA polymerase activity"	"22.365"
"GO:0003684"	"damaged DNA binding"	"22.289"
"GO:0001056"	"RNA polymerase III activity"	"20.116"
"GO:0001882"	"nucleoside binding"	"16.832"
"GO:0043142"	"single-stranded DNA-dependent ATPase activity"	"16.443"
"GO:0003689"	"DNA clamp loader activity"	"15.742"
"GO:0004550"	"nucleoside diphosphate kinase activity"	"14.442"
"GO:0003697"	"single-stranded DNA binding"	"13.873"
"GO:0047066"	"phospholipid-hydroperoxide glutathione peroxidase activity"	"13.092"
"GO:0043262"	"adenosine-diphosphatase activity"	"12.857"
"GO:0019136"	"deoxynucleoside kinase activity"	"12.57"
"GO:0004588"	"orotate phosphoribosyltransferase activity"	"12.558"
"GO:0004590"	"orotidine-5'-phosphate decarboxylase activity"	"12.558"
"GO:0033862"	"UMP kinase activity"	"12.459"
"GO:1990599"	"3' overhang single-stranded DNA endodeoxyribonuclease activity"	"12.449"
"GO:0002055"	"adenine binding"	"12.268"
"GO:0003999"	"adenine phosphoribosyltransferase activity"	"12.268"
"GO:0004799"	"thymidylate synthase activity"	"12.268"
"GO:0052657"	"guanine phosphoribosyltransferase activity"	"11.661"
"GO:0004482"	"mRNA (guanine-N7-)-methyltransferase activity"	"11.278"
"GO:0047485"	"protein N-terminus binding"	"11.256"
"GO:0004731"	"purine-nucleoside phosphorylase activity"	"11.206"
"GO:0008094"	"DNA-dependent ATPase activity"	"11.159"
"GO:0001094"	"TFIID-class transcription factor binding"	"11.115"
"GO:0004170"	"dUTP diphosphatase activity"	"11.065"
"GO:0000166"	"nucleotide binding"	"11.002"
"GO:0051733"	"polydeoxyribonucleotide kinase activity"	"10.997"
"GO:0051736"	"ATP-dependent polyribonucleotide 5'-hydroxyl-kinase activity"	"10.997"
"GO:0003905"	"alkylbase DNA N-glycosylase activity"	"10.674"
"GO:0008725"	"DNA-3-methyladenine glycosylase activity"	"10.674"
"GO:0036220"	"ITP diphosphatase activity"	"10.674"
"GO:0036222"	"XTP diphosphatase activity"	"10.674"
"GO:0043916"	"DNA-7-methylguanine glycosylase activity"	"10.674"
"GO:0052821"	"DNA-7-methyladenine glycosylase activity"	"10.674"
"GO:0052822"	"DNA-3-methylguanine glycosylase activity"	"10.674"
"GO:0001074"	"transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding involved in preinitiation complex assembly"	"10.552"
"GO:0008353"	"RNA polymerase II carboxy-terminal domain kinase activity"	"10.441"
"GO:0019103"	"pyrimidine nucleotide binding"	"10.435"
"GO:0004138"	"deoxyguanosine kinase activity"	"10.104"
"GO:0003920"	"GMP reductase activity"	"8.613"
"GO:0004797"	"thymidine kinase activity"	"8.392"
"GO:0003938"	"IMP dehydrogenase activity"	"8.362"
"GO:0002060"	"purine nucleobase binding"	"8.302"
"GO:0000405"	"bubble DNA binding"	"8.274"
"GO:0016531"	"copper chaperone activity"	"8.273"
"GO:0003677"	"DNA binding"	"8.267"
"GO:0003968"	"RNA-directed RNA polymerase activity"	"8.103"
"GO:0004137"	"deoxycytidine kinase activity"	"8.103"
"GO:0004422"	"hypoxanthine phosphoribosyltransferase activity"	"8.103"
"GO:0008252"	"nucleotidase activity"	"8.103"
"GO:0004798"	"thymidylate kinase activity"	"8.049"
"GO:0000701"	"purine-specific mismatch base pair DNA N-glycosylase activity"	"7.996"
"GO:0000014"	"single-stranded DNA endodeoxyribonuclease activity"	"7.986"
"GO:0004382"	"guanosine-diphosphatase activity"	"7.943"
"GO:0005055"	"laminin receptor activity"	"7.892"
"GO:0030337"	"DNA polymerase processivity factor activity"	"7.867"
"GO:0035870"	"dITP diphosphatase activity"	"7.696"
"GO:0046899"	"nucleoside triphosphate adenylate kinase activity"	"7.696"
"GO:0005137"	"interleukin-5 receptor binding"	"7.65"
"GO:0001002"	"RNA polymerase III type 1 promoter sequence-specific DNA binding"	"7.581"
"GO:0001003"	"RNA polymerase III type 2 promoter sequence-specific DNA binding"	"7.581"
"GO:0001004"	"transcription factor activity, RNA polymerase III promoter sequence-specific binding, TFIIIB recruiting"	"7.536"
"GO:0004402"	"histone acetyltransferase activity"	"7.524"
"GO:0008309"	"double-stranded DNA exodeoxyribonuclease activity"	"7.514"
"GO:0031755"	"Edg-2 lysophosphatidic acid receptor binding"	"7.365"
"GO:0019144"	"ADP-sugar diphosphatase activity"	"7.224"
"GO:0004017"	"adenylate kinase activity"	"7.218"
"GO:0019206"	"nucleoside kinase activity"	"6.975"
"GO:0017025"	"TBP-class protein binding"	"6.824"
"GO:0004576"	"oligosaccharyl transferase activity"	"6.746"
"GO:0000404"	"heteroduplex DNA loop binding"	"6.667"
"GO:0003910"	"DNA ligase (ATP) activity"	"6.667"
"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"6.645"
"GO:0043139"	"5'-3' DNA helicase activity"	"6.591"
"GO:0016941"	"natriuretic peptide receptor activity"	"6.576"
"GO:0004748"	"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"	"6.561"
"GO:0032139"	"dinucleotide insertion or deletion binding"	"6.532"
"GO:0009041"	"uridylate kinase activity"	"6.474"
"GO:0048256"	"flap endonuclease activity"	"6.418"
"GO:0051908"	"double-stranded DNA 5'-3' exodeoxyribonuclease activity"	"6.418"
"GO:0003896"	"DNA primase activity"	"6.39"
"GO:0017076"	"purine nucleotide binding"	"6.39"
"GO:0019211"	"phosphatase activator activity"	"6.363"
"GO:0046404"	"ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity"	"6.297"
"GO:0000150"	"recombinase activity"	"6.219"
"GO:1990841"	"promoter-specific chromatin binding"	"6.106"
"GO:0001883"	"purine nucleoside binding"	"6.096"
"GO:0001032"	"RNA polymerase III type 3 promoter DNA binding"	"5.838"
"GO:0004525"	"ribonuclease III activity"	"5.667"
"GO:0005048"	"signal sequence binding"	"5.667"
"GO:0004127"	"cytidylate kinase activity"	"5.619"
"GO:0004520"	"endodeoxyribonuclease activity"	"5.601"
"GO:0003909"	"DNA ligase activity"	"5.591"
"GO:0032795"	"heterotrimeric G-protein binding"	"5.545"
"GO:0071987"	"WD40-repeat domain binding"	"5.518"
"GO:0008296"	"3'-5'-exodeoxyribonuclease activity"	"5.5"
"GO:0005515"	"protein binding"	"5.482"
"GO:0045145"	"single-stranded DNA 5'-3' exodeoxyribonuclease activity"	"5.482"
"GO:0008022"	"protein C-terminus binding"	"5.454"
"GO:0010521"	"telomerase inhibitor activity"	"5.439"
"GO:0036002"	"pre-mRNA binding"	"5.437"
"GO:0045134"	"uridine-diphosphatase activity"	"5.43"
"GO:0043024"	"ribosomal small subunit binding"	"5.308"
"GO:0070182"	"DNA polymerase binding"	"5.248"
"GO:0030618"	"transforming growth factor beta receptor, pathway-specific cytoplasmic mediator activity"	"5.073"
"GO:0019788"	"NEDD8 transferase activity"	"5.004"
"GO:0097602"	"cullin family protein binding"	"4.989"
"GO:0070883"	"pre-miRNA binding"	"4.984"
"GO:0001653"	"peptide receptor activity"	"4.836"
"GO:0000182"	"rDNA binding"	"4.83"
"GO:0051575"	"5'-deoxyribose-5-phosphate lyase activity"	"4.824"
"GO:0031369"	"translation initiation factor binding"	"4.76"
"GO:0047631"	"ADP-ribose diphosphatase activity"	"4.758"
"GO:0001046"	"core promoter sequence-specific DNA binding"	"4.729"
"GO:0050544"	"arachidonic acid binding"	"4.723"
"GO:0019899"	"enzyme binding"	"4.637"
"GO:0003727"	"single-stranded RNA binding"	"4.61"
"GO:0032405"	"MutLalpha complex binding"	"4.533"
"GO:0044877"	"macromolecular complex binding"	"4.524"
"GO:0046982"	"protein heterodimerization activity"	"4.523"
"GO:0043130"	"ubiquitin binding"	"4.517"
"GO:0030275"	"LRR domain binding"	"4.513"
"GO:0015616"	"DNA translocase activity"	"4.473"
"GO:0004000"	"adenosine deaminase activity"	"4.458"
"GO:0045545"	"syndecan binding"	"4.448"
"GO:0004523"	"RNA-DNA hybrid ribonuclease activity"	"4.444"
"GO:0043141"	"ATP-dependent 5'-3' DNA helicase activity"	"4.359"
"GO:1903136"	"cuprous ion binding"	"4.257"
"GO:0017108"	"5'-flap endonuclease activity"	"4.129"
"GO:0004383"	"guanylate cyclase activity"	"4.087"
"GO:0017056"	"structural constituent of nuclear pore"	"4.055"
"GO:0000995"	"transcription factor activity, core RNA polymerase III binding"	"4.026"
"GO:0035529"	"NADH pyrophosphatase activity"	"4.023"
"GO:0043138"	"3'-5' DNA helicase activity"	"3.958"
"GO:0061133"	"endopeptidase activator activity"	"3.913"
"GO:0017069"	"snRNA binding"	"3.887"
"GO:0047429"	"nucleoside-triphosphate diphosphatase activity"	"3.887"
"GO:0004536"	"deoxyribonuclease activity"	"3.886"
"GO:0000993"	"RNA polymerase II core binding"	"3.836"
"GO:0008430"	"selenium binding"	"3.821"
"GO:0070878"	"primary miRNA binding"	"3.811"
"GO:0017151"	"DEAD/H-box RNA helicase binding"	"3.777"
"GO:0035035"	"histone acetyltransferase binding"	"3.756"
"GO:0004003"	"ATP-dependent DNA helicase activity"	"3.723"
"GO:0001164"	"RNA polymerase I CORE element sequence-specific DNA binding"	"3.688"
"GO:0004385"	"guanylate kinase activity"	"3.645"
"GO:0017162"	"aryl hydrocarbon receptor binding"	"3.626"
"GO:0003690"	"double-stranded DNA binding"	"3.616"
"GO:0004579"	"dolichyl-diphosphooligosaccharide-protein glycotransferase activity"	"3.598"
"GO:0008134"	"transcription factor binding"	"3.594"
"GO:0000340"	"RNA 7-methylguanosine cap binding"	"3.559"
"GO:1901612"	"cardiolipin binding"	"3.517"
"GO:0003729"	"mRNA binding"	"3.497"
"GO:0035197"	"siRNA binding"	"3.318"
"GO:0019903"	"protein phosphatase binding"	"3.291"
"GO:0046790"	"virion binding"	"3.202"
"GO:0031625"	"ubiquitin protein ligase binding"	"3.198"
"GO:0030331"	"estrogen receptor binding"	"3.194"
"GO:0000339"	"RNA cap binding"	"3.186"
"GO:0004672"	"protein kinase activity"	"3.166"
"GO:0004016"	"adenylate cyclase activity"	"3.16"
"GO:1990825"	"sequence-specific mRNA binding"	"3.155"
"GO:0008409"	"5'-3' exonuclease activity"	"3.121"
"GO:0042562"	"hormone binding"	"3.116"
"GO:0001075"	"transcription factor activity, RNA polymerase II core promoter sequence-specific binding involved in preinitiation complex assembly"	"3.1"
"GO:0042301"	"phosphate ion binding"	"3.065"
"GO:0016208"	"AMP binding"	"3.059"
"GO:0019104"	"DNA N-glycosylase activity"	"3.05"
"GO:0016829"	"lyase activity"	"3.027"
"GO:0003682"	"chromatin binding"	"2.99"
"GO:0003906"	"DNA-(apurinic or apyrimidinic site) lyase activity"	"2.978"
"GO:0098505"	"G-rich strand telomeric DNA binding"	"2.978"
"GO:0004126"	"cytidine deaminase activity"	"2.957"
"GO:0005542"	"folic acid binding"	"2.937"
"GO:0000900"	"translation repressor activity, nucleic acid binding"	"2.933"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"2.902"
"GO:0008253"	"5'-nucleotidase activity"	"2.892"
"GO:0008093"	"cytoskeletal adaptor activity"	"2.879"
"GO:0001047"	"core promoter binding"	"2.814"
"GO:0034450"	"ubiquitin-ubiquitin ligase activity"	"2.807"
"GO:0004527"	"exonuclease activity"	"2.771"
"GO:0003723"	"RNA binding"	"2.72"
"GO:0005524"	"ATP binding"	"2.66"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"2.648"
"GO:0046983"	"protein dimerization activity"	"2.645"
"GO:0003713"	"transcription coactivator activity"	"2.637"
"GO:0004115"	"3',5'-cyclic-AMP phosphodiesterase activity"	"2.593"
"GO:0042802"	"identical protein binding"	"2.545"
"GO:0070742"	"C2H2 zinc finger domain binding"	"2.526"
"GO:0017091"	"AU-rich element binding"	"2.511"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"2.484"
"GO:0070628"	"proteasome binding"	"2.476"
"GO:0016407"	"acetyltransferase activity"	"2.465"
"GO:0030971"	"receptor tyrosine kinase binding"	"2.454"
"GO:0030553"	"cGMP binding"	"2.428"
"GO:0005507"	"copper ion binding"	"2.401"
"GO:0003678"	"DNA helicase activity"	"2.396"
"GO:0070063"	"RNA polymerase binding"	"2.38"
"GO:0003688"	"DNA replication origin binding"	"2.371"
"GO:0008320"	"protein transmembrane transporter activity"	"2.351"
"GO:0042288"	"MHC class I protein binding"	"2.35"
"GO:0048037"	"cofactor binding"	"2.263"
"GO:0008408"	"3'-5' exonuclease activity"	"2.26"
"GO:0047555"	"3',5'-cyclic-GMP phosphodiesterase activity"	"2.233"
"GO:0048306"	"calcium-dependent protein binding"	"2.182"
"GO:0031683"	"G-protein beta/gamma-subunit complex binding"	"2.139"
"GO:0002039"	"p53 binding"	"2.136"
"GO:0004602"	"glutathione peroxidase activity"	"2.106"
"GO:0000979"	"RNA polymerase II core promoter sequence-specific DNA binding"	"2.041"
"GO:0003725"	"double-stranded RNA binding"	"1.969"
"GO:0017022"	"myosin binding"	"1.941"
"GO:0030552"	"cAMP binding"	"1.937"
"GO:0000287"	"magnesium ion binding"	"1.93"
"GO:0008270"	"zinc ion binding"	"1.93"
"GO:0046872"	"metal ion binding"	"1.927"
"GO:0043236"	"laminin binding"	"1.902"
"GO:0004129"	"cytochrome-c oxidase activity"	"1.895"
"GO:0051117"	"ATPase binding"	"1.804"
"GO:0043015"	"gamma-tubulin binding"	"1.796"
"GO:0008139"	"nuclear localization sequence binding"	"1.782"
"GO:0030507"	"spectrin binding"	"1.773"
"GO:0046966"	"thyroid hormone receptor binding"	"1.73"
"GO:0004857"	"enzyme inhibitor activity"	"1.71"
"GO:0008135"	"translation factor activity, RNA binding"	"1.679"
"GO:0036459"	"thiol-dependent ubiquitinyl hydrolase activity"	"1.613"
"GO:0097718"	"disordered domain specific binding"	"1.613"
"GO:0051721"	"protein phosphatase 2A binding"	"1.612"
"GO:0005484"	"SNAP receptor activity"	"1.602"
"GO:0035198"	"miRNA binding"	"1.578"
"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	"1.572"
