"GO.ID"	"GO.Term"	"Z-score"
"GO:0003684"	"damaged DNA binding"	"28.487"
"GO:0003697"	"single-stranded DNA binding"	"23.117"
"GO:0003689"	"DNA clamp loader activity"	"21.422"
"GO:0003682"	"chromatin binding"	"21.224"
"GO:0043142"	"single-stranded DNA-dependent ATPase activity"	"21.075"
"GO:0008408"	"3'-5' exonuclease activity"	"20.965"
"GO:0003887"	"DNA-directed DNA polymerase activity"	"20.369"
"GO:0003688"	"DNA replication origin binding"	"20.079"
"GO:0043138"	"3'-5' DNA helicase activity"	"19.18"
"GO:0004003"	"ATP-dependent DNA helicase activity"	"19.077"
"GO:0003690"	"double-stranded DNA binding"	"18.951"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"17.359"
"GO:0017056"	"structural constituent of nuclear pore"	"17.178"
"GO:0043515"	"kinetochore binding"	"16.953"
"GO:0008094"	"DNA-dependent ATPase activity"	"16.37"
"GO:0051010"	"microtubule plus-end binding"	"16.026"
"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	"16.014"
"GO:0000403"	"Y-form DNA binding"	"16.013"
"GO:0032405"	"MutLalpha complex binding"	"15.915"
"GO:0000400"	"four-way junction DNA binding"	"15.565"
"GO:0042393"	"histone binding"	"14.609"
"GO:0035173"	"histone kinase activity"	"14.266"
"GO:0061749"	"forked DNA-dependent helicase activity"	"14.222"
"GO:0017108"	"5'-flap endonuclease activity"	"14.18"
"GO:0016890"	"site-specific endodeoxyribonuclease activity, specific for altered base"	"13.838"
"GO:0019237"	"centromeric DNA binding"	"13.73"
"GO:0004523"	"RNA-DNA hybrid ribonuclease activity"	"13.621"
"GO:0004386"	"helicase activity"	"13.59"
"GO:0009378"	"four-way junction helicase activity"	"13.51"
"GO:0098505"	"G-rich strand telomeric DNA binding"	"13.481"
"GO:0003678"	"DNA helicase activity"	"13.45"
"GO:0000014"	"single-stranded DNA endodeoxyribonuclease activity"	"13.43"
"GO:0045145"	"single-stranded DNA 5'-3' exodeoxyribonuclease activity"	"13.355"
"GO:0010997"	"anaphase-promoting complex binding"	"13.091"
"GO:0048256"	"flap endonuclease activity"	"13.03"
"GO:0051908"	"double-stranded DNA 5'-3' exodeoxyribonuclease activity"	"13.03"
"GO:0008017"	"microtubule binding"	"13.007"
"GO:0008853"	"exodeoxyribonuclease III activity"	"12.992"
"GO:0031492"	"nucleosomal DNA binding"	"12.976"
"GO:0005515"	"protein binding"	"12.913"
"GO:0004527"	"exonuclease activity"	"12.853"
"GO:0036033"	"mediator complex binding"	"12.839"
"GO:0003691"	"double-stranded telomeric DNA binding"	"12.806"
"GO:0097472"	"cyclin-dependent protein kinase activity"	"12.632"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"12.627"
"GO:0032407"	"MutSalpha complex binding"	"12.188"
"GO:0051880"	"G-quadruplex DNA binding"	"12.092"
"GO:1990841"	"promoter-specific chromatin binding"	"12.032"
"GO:0070337"	"3'-flap-structured DNA binding"	"11.959"
"GO:0008311"	"double-stranded DNA 3'-5' exodeoxyribonuclease activity"	"11.767"
"GO:0008309"	"double-stranded DNA exodeoxyribonuclease activity"	"11.682"
"GO:0035064"	"methylated histone binding"	"11.511"
"GO:0001012"	"RNA polymerase II regulatory region DNA binding"	"11.437"
