"GO.ID"	"GO.Term"	"zscore"
"GO:0003684"	"damaged DNA binding"	"17.077"
"GO:0003689"	"DNA clamp loader activity"	"14.362"
"GO:0003697"	"single-stranded DNA binding"	"13.129"
"GO:0005515"	"protein binding"	"11.768"
"GO:0003887"	"DNA-directed DNA polymerase activity"	"11.23"
"GO:0004861"	"cyclin-dependent protein serine/threonine kinase inhibitor activity"	"11.128"
"GO:0032139"	"dinucleotide insertion or deletion binding"	"11.109"
"GO:0003682"	"chromatin binding"	"10.829"
"GO:0019237"	"centromeric DNA binding"	"10.751"
"GO:0004003"	"ATP-dependent DNA helicase activity"	"10.449"
"GO:0005524"	"ATP binding"	"10.44"
"GO:0043035"	"chromatin insulator sequence binding"	"10.377"
"GO:0004638"	"phosphoribosylaminoimidazole carboxylase activity"	"10.104"
"GO:0004639"	"phosphoribosylaminoimidazolesuccinocarboxamide synthase activity"	"10.104"
"GO:0008995"	"ribonuclease E activity"	"10"
"GO:0032138"	"single base insertion or deletion binding"	"10"
"GO:0070717"	"poly-purine tract binding"	"10"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"9.965"
"GO:0000400"	"four-way junction DNA binding"	"9.743"
"GO:0005049"	"nuclear export signal receptor activity"	"9.652"
"GO:0061575"	"cyclin-dependent protein serine/threonine kinase activator activity"	"9.642"
"GO:0042393"	"histone binding"	"9.602"
"GO:0071208"	"histone pre-mRNA DCP binding"	"9.517"
"GO:0036033"	"mediator complex binding"	"9.475"
"GO:0019912"	"cyclin-dependent protein kinase activating kinase activity"	"9.396"
"GO:0003723"	"RNA binding"	"9.118"
"GO:0003688"	"DNA replication origin binding"	"9.022"
"GO:0001074"	"transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding involved in preinitiation complex assembly"	"8.961"
"GO:0097100"	"supercoiled DNA binding"	"8.931"
"GO:0032556"	"pyrimidine deoxyribonucleotide binding"	"8.817"
"GO:0047840"	"dCTP diphosphatase activity"	"8.817"
"GO:0004170"	"dUTP diphosphatase activity"	"8.747"
"GO:0042054"	"histone methyltransferase activity"	"8.679"
"GO:0043142"	"single-stranded DNA-dependent ATPase activity"	"8.674"
"GO:0035174"	"histone serine kinase activity"	"8.608"
"GO:0046976"	"histone methyltransferase activity (H3-K27 specific)"	"8.597"
"GO:0032407"	"MutSalpha complex binding"	"8.545"
"GO:0030332"	"cyclin binding"	"8.41"
"GO:0003677"	"DNA binding"	"8.367"
"GO:0032405"	"MutLalpha complex binding"	"8.087"
"GO:0008536"	"Ran GTPase binding"	"7.967"
"GO:0043047"	"single-stranded telomeric DNA binding"	"7.892"
"GO:0032137"	"guanine/thymine mispair binding"	"7.798"
"GO:0010997"	"anaphase-promoting complex binding"	"7.589"
"GO:0004998"	"transferrin receptor activity"	"7.492"
"GO:0033570"	"transferrin transmembrane transporter activity"	"7.492"
"GO:0004797"	"thymidine kinase activity"	"7.185"
"GO:0050613"	"delta14-sterol reductase activity"	"7.128"
"GO:0043138"	"3'-5' DNA helicase activity"	"7.075"
"GO:0004137"	"deoxycytidine kinase activity"	"7.018"
"GO:0003918"	"DNA topoisomerase type II (ATP-hydrolyzing) activity"	"6.964"
"GO:0003690"	"double-stranded DNA binding"	"6.935"
"GO:0004372"	"glycine hydroxymethyltransferase activity"	"6.912"
"GO:0008732"	"L-allo-threonine aldolase activity"	"6.912"
"GO:0030337"	"DNA polymerase processivity factor activity"	"6.895"
"GO:0034512"	"box C/D snoRNA binding"	"6.895"
"GO:0016887"	"ATPase activity"	"6.884"
"GO:0000701"	"purine-specific mismatch base pair DNA N-glycosylase activity"	"6.844"
"GO:0008301"	"DNA binding, bending"	"6.837"
"GO:0061860"	NA	"6.827"
"GO:0071207"	"histone pre-mRNA stem-loop binding"	"6.795"
"GO:0032181"	"dinucleotide repeat insertion binding"	"6.778"
"GO:0044378"	"non-sequence-specific DNA binding, bending"	"6.746"
"GO:0035402"	"histone kinase activity (H3-T11 specific)"	"6.652"
"GO:0005072"	"transforming growth factor beta receptor, cytoplasmic mediator activity"	"6.532"
"GO:0003777"	"microtubule motor activity"	"6.464"
"GO:0010484"	"H3 histone acetyltransferase activity"	"6.404"
"GO:0042826"	"histone deacetylase binding"	"6.386"
"GO:0004017"	"adenylate kinase activity"	"6.232"
"GO:0003680"	"AT DNA binding"	"6.056"
"GO:0003691"	"double-stranded telomeric DNA binding"	"5.913"
"GO:0019206"	"nucleoside kinase activity"	"5.882"
"GO:0098505"	"G-rich strand telomeric DNA binding"	"5.764"
"GO:0032142"	"single guanine insertion binding"	"5.676"
"GO:0003896"	"DNA primase activity"	"5.619"
"GO:0019136"	"deoxynucleoside kinase activity"	"5.619"
"GO:0000406"	"double-strand/single-strand DNA junction binding"	"5.563"
"GO:0000404"	"heteroduplex DNA loop binding"	"5.527"
