"GO.ID"	"GO.Term"	"zscore"
"GO:0042555"	"MCM complex"	"22.286"
"GO:0005654"	"nucleoplasm"	"19.046"
"GO:0032133"	"chromosome passenger complex"	"18.06"
"GO:0000784"	"nuclear chromosome, telomeric region"	"17.68"
"GO:0000775"	"chromosome, centromeric region"	"16.893"
"GO:0005663"	"DNA replication factor C complex"	"16.225"
"GO:0008278"	"cohesin complex"	"14.562"
"GO:0043625"	"delta DNA polymerase complex"	"14.518"
"GO:0005634"	"nucleus"	"13.923"
"GO:0031436"	"BRCA1-BARD1 complex"	"13.573"
"GO:0070557"	"PCNA-p21 complex"	"13.451"
"GO:0000785"	"chromatin"	"13.305"
"GO:0000776"	"kinetochore"	"13.017"
"GO:0005657"	"replication fork"	"12.322"
"GO:0000794"	"condensed nuclear chromosome"	"12.036"
"GO:0071204"	"histone pre-mRNA 3'end processing complex"	"11.945"
"GO:0005658"	"alpha DNA polymerase:primase complex"	"11.937"
"GO:0035985"	"senescence-associated heterochromatin focus"	"11.805"
"GO:0031390"	"Ctf18 RFC-like complex"	"11.549"
"GO:0051233"	"spindle midzone"	"11.357"
"GO:0000811"	"GINS complex"	"11.143"
"GO:0030893"	"meiotic cohesin complex"	"10.809"
"GO:0030894"	"replisome"	"10.78"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"10.736"
"GO:0000779"	"condensed chromosome, centromeric region"	"10.572"
"GO:0000777"	"condensed chromosome kinetochore"	"10.498"
"GO:0045120"	"pronucleus"	"10.327"
"GO:0031298"	"replication fork protection complex"	"10.194"
"GO:0000797"	"condensin core heterodimer"	"9.949"
"GO:0031262"	"Ndc80 complex"	"9.804"
"GO:0019035"	"viral integration complex"	"9.802"
"GO:0005694"	"chromosome"	"9.761"
"GO:0043626"	"PCNA complex"	"9.707"
"GO:0035861"	"site of double-strand break"	"9.599"
"GO:0005664"	"nuclear origin of replication recognition complex"	"9.558"
"GO:0032300"	"mismatch repair complex"	"9.527"
"GO:0033593"	"BRCA2-MAGE-D1 complex"	"9.525"
"GO:0044207"	"translation initiation ternary complex"	"9.396"
"GO:0098892"	"extrinsic component of postsynaptic specialization membrane"	"9.271"
"GO:0000793"	"condensed chromosome"	"9.224"
"GO:0005730"	"nucleolus"	"9.124"
"GO:0005712"	"chiasma"	"9.112"
"GO:0005715"	"late recombination nodule"	"9.112"
"GO:0097431"	"mitotic spindle pole"	"9.078"
"GO:0097226"	"sperm mitochondrial sheath"	"9.073"
"GO:0005876"	"spindle microtubule"	"8.818"
"GO:0030896"	"checkpoint clamp complex"	"8.804"
"GO:0010369"	"chromocenter"	"8.593"
"GO:0008622"	"epsilon DNA polymerase complex"	"8.585"
"GO:0032389"	"MutLalpha complex"	"8.487"
"GO:0035061"	"interchromatin granule"	"8.48"
"GO:0030496"	"midbody"	"8.284"
"GO:0000228"	"nuclear chromosome"	"8.24"
"GO:0005721"	"pericentric heterochromatin"	"8.109"
"GO:0090734"	NA	"7.967"
"GO:0000800"	"lateral element"	"7.907"
"GO:0031616"	"spindle pole centrosome"	"7.741"
"GO:0000808"	"origin recognition complex"	"7.718"
"GO:0000781"	"chromosome, telomeric region"	"7.7"
"GO:0072686"	"mitotic spindle"	"7.695"
"GO:1990023"	"mitotic spindle midzone"	"7.687"
"GO:0005813"	"centrosome"	"7.671"
"GO:0001673"	"male germ cell nucleus"	"7.583"
"GO:0000796"	"condensin complex"	"7.374"
"GO:0032301"	"MutSalpha complex"	"7.365"
"GO:0070531"	"BRCA1-A complex"	"7.291"
"GO:0005643"	"nuclear pore"	"7.244"
"GO:0005828"	"kinetochore microtubule"	"7.223"
"GO:0000790"	"nuclear chromatin"	"7.221"
"GO:0043657"	"host cell"	"7.21"
"GO:0097125"	"cyclin B1-CDK1 complex"	"7.166"
"GO:0030870"	"Mre11 complex"	"7.164"
"GO:0005829"	"cytosol"	"7.162"
"GO:0000939"	"condensed chromosome inner kinetochore"	"7.072"
"GO:0005662"	"DNA replication factor A complex"	"7.054"
"GO:0031428"	"box C/D snoRNP complex"	"7.021"
"GO:0009330"	"DNA topoisomerase complex (ATP-hydrolyzing)"	"7.018"
"GO:0031523"	"Myb complex"	"7"
"GO:0005635"	"nuclear envelope"	"6.999"
"GO:0070419"	"nonhomologous end joining complex"	"6.932"
"GO:0016605"	"PML body"	"6.906"
"GO:0031251"	"PAN complex"	"6.811"
"GO:0032302"	"MutSbeta complex"	"6.778"
"GO:0033065"	"Rad51C-XRCC3 complex"	"6.73"
"GO:0097134"	"cyclin E1-CDK2 complex"	"6.683"
"GO:0043614"	"multi-eIF complex"	"6.667"
"GO:0035098"	"ESC/E(Z) complex"	"6.603"
"GO:0042565"	"RNA nuclear export complex"	"6.576"
"GO:0000803"	"sex chromosome"	"6.532"
"GO:0016363"	"nuclear matrix"	"6.532"
"GO:0000940"	"condensed chromosome outer kinetochore"	"6.291"
"GO:0035371"	"microtubule plus-end"	"6.265"
"GO:0034399"	"nuclear periphery"	"6.188"
"GO:0005871"	"kinesin complex"	"6.156"
"GO:0032991"	"macromolecular complex"	"6.106"
"GO:1990904"	"ribonucleoprotein complex"	"6.06"
"GO:0005680"	"anaphase-promoting complex"	"5.999"
"GO:0016020"	"membrane"	"5.937"
"GO:0018444"	"translation release factor complex"	"5.935"
"GO:0043564"	"Ku70:Ku80 complex"	"5.892"
"GO:0097149"	"centralspindlin complex"	"5.796"
"GO:0035101"	"FACT complex"	"5.716"
"GO:0042585"	"germinal vesicle"	"5.696"
"GO:0070939"	"Dsl1/NZR complex"	"5.696"
"GO:0000799"	"nuclear condensin complex"	"5.676"
"GO:0097451"	"glial limiting end-foot"	"5.628"
"GO:0097129"	"cyclin D2-CDK4 complex"	"5.554"
"GO:0044611"	"nuclear pore inner ring"	"5.536"
"GO:0000812"	"Swr1 complex"	"5.501"
"GO:0031391"	"Elg1 RFC-like complex"	"5.491"
"GO:1990752"	"microtubule end"	"5.388"
"GO:0032299"	"ribonuclease H2 complex"	"5.355"
"GO:0043596"	"nuclear replication fork"	"5.353"
"GO:1990423"	"RZZ complex"	"5.33"
"GO:0015630"	"microtubule cytoskeleton"	"5.316"
"GO:0031417"	"NatC complex"	"5.274"
"GO:0042405"	"nuclear inclusion body"	"5.159"
"GO:0000780"	"condensed nuclear chromosome, centromeric region"	"5.061"
"GO:0032777"	"Piccolo NuA4 histone acetyltransferase complex"	"4.97"
"GO:0005814"	"centriole"	"4.909"
"GO:0001741"	"XY body"	"4.902"
"GO:0097452"	"GAIT complex"	"4.824"
"GO:0005958"	"DNA-dependent protein kinase-DNA ligase 4 complex"	"4.758"
"GO:0000109"	"nucleotide-excision repair complex"	"4.712"
"GO:0000942"	"condensed nuclear chromosome outer kinetochore"	"4.689"
"GO:0034991"	"nuclear meiotic cohesin complex"	"4.672"
"GO:0033063"	"Rad51B-Rad51C-Rad51D-XRCC2 complex"	"4.639"
"GO:0071004"	"U2-type prespliceosome"	"4.624"
"GO:0000235"	"astral microtubule"	"4.607"
"GO:0000922"	"spindle pole"	"4.511"
"GO:0044615"	"nuclear pore nuclear basket"	"4.401"
"GO:0005819"	"spindle"	"4.363"
"GO:0005827"	"polar microtubule"	"4.359"
"GO:0005638"	"lamin filament"	"4.244"
"GO:0005642"	"annulate lamellae"	"4.24"
"GO:0098536"	"deuterosome"	"4.219"
"GO:0001740"	"Barr body"	"4.177"
"GO:0033553"	"rDNA heterochromatin"	"4.177"
"GO:0048476"	"Holliday junction resolvase complex"	"4.153"
"GO:0005685"	"U1 snRNP"	"4.15"
"GO:0005850"	"eukaryotic translation initiation factor 2 complex"	"4.141"
"GO:0031429"	"box H/ACA snoRNP complex"	"4.129"
"GO:0002189"	"ribose phosphate diphosphokinase complex"	"4.121"
"GO:0016607"	"nuclear speck"	"4.054"
"GO:0061673"	"mitotic spindle astral microtubule"	"4.052"
"GO:0005737"	"cytoplasm"	"3.981"
