"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0000777"	"condensed chromosome kinetochore"	"45.133"	"1548"	"502.241"	"23.17"
"GO:0000776"	"kinetochore"	"31.814"	"1628"	"687.318"	"29.568"
"GO:0000775"	"chromosome, centromeric region"	"31.418"	"931"	"335.998"	"18.938"
"GO:0000784"	"nuclear chromosome, telomeric region"	"28.042"	"2042"	"987.418"	"37.607"
"GO:0035861"	"site of double-strand break"	"26.959"	"640"	"245.398"	"14.637"
"GO:0005694"	"chromosome"	"26.458"	"1164"	"539.369"	"23.609"
"GO:0000785"	"chromatin"	"24.084"	"1325"	"684.669"	"26.587"
"GO:0031080"	"nuclear pore outer ring"	"23.039"	"328"	"98.417"	"9.965"
"GO:0008278"	"cohesin complex"	"23.021"	"259"	"68.357"	"8.281"
"GO:0000781"	"chromosome, telomeric region"	"22.981"	"666"	"289.916"	"16.365"
"GO:0005654"	"nucleoplasm"	"22.763"	"22155"	"16342.649"	"255.342"
"GO:0031298"	"replication fork protection complex"	"22.023"	"168"	"38.755"	"5.869"
"GO:0005662"	"DNA replication factor A complex"	"20.99"	"390"	"145.973"	"11.626"
"GO:0005635"	"nuclear envelope"	"20.81"	"1515"	"873.13"	"30.844"
"GO:0016604"	"nuclear body"	"20.47"	"1909"	"1196.268"	"34.819"
"GO:0000800"	"lateral element"	"20.321"	"261"	"80.191"	"8.898"
"GO:0000940"	"condensed chromosome outer kinetochore"	"20.266"	"180"	"46.903"	"6.567"
"GO:0000786"	"nucleosome"	"20.246"	"1533"	"847.054"	"33.88"
"GO:0000778"	"condensed nuclear chromosome kinetochore"	"20.025"	"202"	"55.554"	"7.313"
"GO:0005657"	"replication fork"	"19.844"	"337"	"123.741"	"10.747"
"GO:0005663"	"DNA replication factor C complex"	"19.146"	"241"	"76.929"	"8.57"
"GO:0030896"	"checkpoint clamp complex"	"18.897"	"72"	"11.127"	"3.221"
"GO:0005813"	"centrosome"	"18.881"	"3838"	"2621.951"	"64.407"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"18.628"	"514"	"231.935"	"15.142"
"GO:0005680"	"anaphase-promoting complex"	"18.438"	"322"	"120.88"	"10.908"
"GO:0031390"	"Ctf18 RFC-like complex"	"18.144"	"187"	"55.816"	"7.23"
"GO:0042555"	"MCM complex"	"17.869"	"254"	"93.213"	"8.998"
"GO:0000228"	"nuclear chromosome"	"17.787"	"635"	"313.817"	"18.057"
"GO:0030893"	"meiotic cohesin complex"	"17.739"	"179"	"51.997"	"7.159"
"GO:0016605"	"PML body"	"17.592"	"1206"	"705.566"	"28.447"
"GO:0005643"	"nuclear pore"	"17.554"	"1047"	"587.264"	"26.19"
"GO:0000808"	"origin recognition complex"	"17.448"	"110"	"25.515"	"4.842"
"GO:0000444"	"MIS12/MIND type complex"	"16.952"	"100"	"21.892"	"4.608"
"GO:0000790"	"nuclear chromatin"	"16.89"	"2579"	"1743.213"	"49.484"
"GO:0097431"	"mitotic spindle pole"	"16.864"	"311"	"122.526"	"11.176"
"GO:0005658"	"alpha DNA polymerase:primase complex"	"16.633"	"124"	"30.975"	"5.593"
"GO:0000780"	"condensed nuclear chromosome, centromeric region"	"16.216"	"183"	"61.552"	"7.489"
"GO:0005819"	"spindle"	"16.163"	"1126"	"694.973"	"26.668"
"GO:0090734"	NA	"16.026"	"294"	"127.583"	"10.384"
"GO:0000788"	"nuclear nucleosome"	"15.525"	"439"	"218.284"	"14.217"
"GO:0000922"	"spindle pole"	"15.513"	"971"	"595.795"	"24.186"
"GO:0005634"	"nucleus"	"15.419"	"25534"	"21479.89"	"262.93"
"GO:1990423"	"RZZ complex"	"15.419"	"73"	"15.813"	"3.709"
"GO:0005664"	"nuclear origin of replication recognition complex"	"15.201"	"167"	"59.566"	"7.068"
"GO:0031262"	"Ndc80 complex"	"15.029"	"96"	"23.898"	"4.798"
"GO:0000811"	"GINS complex"	"15.017"	"46"	"7.089"	"2.591"
"GO:0043596"	"nuclear replication fork"	"14.922"	"156"	"52.401"	"6.943"
"GO:0005828"	"kinetochore microtubule"	"14.713"	"158"	"55.582"	"6.961"
"GO:0016363"	"nuclear matrix"	"14.511"	"1174"	"739.235"	"29.961"
"GO:0005730"	"nucleolus"	"14.396"	"5795"	"4485.667"	"90.95"
"GO:0097362"	"MCM8-MCM9 complex"	"14.134"	"22"	"1.84"	"1.426"
"GO:0031261"	"DNA replication preinitiation complex"	"14.09"	"50"	"9.244"	"2.893"
"GO:0000818"	"nuclear MIS12/MIND complex"	"13.988"	"75"	"17.351"	"4.121"
"GO:0031618"	"nuclear pericentric heterochromatin"	"13.875"	"129"	"44.504"	"6.09"
"GO:0000942"	"condensed nuclear chromosome outer kinetochore"	"13.69"	"154"	"54.831"	"7.244"
"GO:0097125"	"cyclin B1-CDK1 complex"	"12.934"	"116"	"38.683"	"5.978"
