"GO.ID"	"GO.Term"	"zscore"
"GO:0038190"	"VEGF-activated neuropilin signaling pathway"	"29.487"
"GO:0097475"	"motor neuron migration"	"29.487"
"GO:1902336"	"positive regulation of retinal ganglion cell axon guidance"	"29.487"
"GO:0048685"	"negative regulation of collateral sprouting of intact axon in response to injury"	"28.849"
"GO:0003421"	"growth plate cartilage axis specification"	"26.706"
"GO:1903403"	"negative regulation of renal phosphate excretion"	"26.706"
"GO:0042492"	"gamma-delta T cell differentiation"	"24.979"
"GO:1990134"	"epithelial cell apoptotic process involved in palatal shelf morphogenesis"	"24.979"
"GO:0090259"	"regulation of retinal ganglion cell axon guidance"	"24.252"
"GO:0060301"	"positive regulation of cytokine activity"	"23.548"
"GO:0061444"	"endocardial cushion cell development"	"23.548"
"GO:0150018"	NA	"23.548"
"GO:1902378"	"VEGF-activated neuropilin signaling pathway involved in axon guidance"	"23.548"
"GO:1902946"	"protein localization to early endosome"	"23.548"
"GO:1905040"	"otic placode development"	"23.548"
"GO:0070640"	"vitamin D3 metabolic process"	"22.919"
"GO:1903465"	"positive regulation of mitotic cell cycle DNA replication"	"22.919"
"GO:2000830"	"positive regulation of parathyroid hormone secretion"	"22.919"
"GO:2001239"	"regulation of extrinsic apoptotic signaling pathway in absence of ligand"	"22.919"
"GO:0061107"	"seminal vesicle development"	"21.798"
"GO:0052066"	"entry of symbiont into host cell by promotion of host phagocytosis"	"20.826"
"GO:0030195"	"negative regulation of blood coagulation"	"19.207"
"GO:1903572"	"positive regulation of protein kinase D signaling"	"18.871"
"GO:0060683"	"regulation of branching involved in salivary gland morphogenesis by epithelial-mesenchymal signaling"	"17.648"
"GO:0072124"	"regulation of glomerular mesangial cell proliferation"	"17.648"
"GO:1990401"	"embryonic lung development"	"17.648"
"GO:0030198"	"extracellular matrix organization"	"17.181"
"GO:0035607"	"fibroblast growth factor receptor signaling pathway involved in orbitofrontal cortex development"	"17.12"
"GO:0051917"	"regulation of fibrinolysis"	"17.12"
"GO:0090427"	"activation of meiosis"	"17.12"
"GO:2001055"	"positive regulation of mesenchymal cell apoptotic process"	"17.12"
"GO:0048842"	"positive regulation of axon extension involved in axon guidance"	"17.087"
"GO:0051563"	"smooth endoplasmic reticulum calcium ion homeostasis"	"16.873"
"GO:0062043"	NA	"16.636"
"GO:0097252"	"oligodendrocyte apoptotic process"	"16.636"
"GO:0035767"	"endothelial cell chemotaxis"	"16.379"
"GO:0048259"	"regulation of receptor-mediated endocytosis"	"16.19"
"GO:0072070"	"loop of Henle development"	"16.19"
"GO:0097102"	"endothelial tip cell fate specification"	"16.19"
