goId	name	refNum	interestNum	interestGene	expect	ratio	pValue	FDR
GO:0043062	extracellular structure organization	363	9	APP|1;COL3A1|1;VCAN|1;ITGAV|1;LPL|1;PDGFA|1;PTK2|1;SPP1|1;VTN|1	0.33146027955327667	27.152574698029245	2.6980639944440554e-12	4.278320075989939e-8
GO:0030198	extracellular matrix organization	312	8	APP|1;COL3A1|1;VCAN|1;ITGAV|1;PDGFA|1;PTK2|1;SPP1|1;VTN|1	0.28489147994661795	28.08086785009862	5.6939120085530703e-11	4.514418135981302e-7
GO:0009605	response to external stimulus	2057	12	APP|1;COL3A1|1;ITGAV|1;LPL|1;PDGFA|1;PF4|1;PTK2|1;SPP1|1;THBD|1;VEGFA|1;VTN|1;NRP1|1	1.8782749174685678	6.388841105418646	9.077252283162807e-10	4.797932981803754e-6
GO:0048010	vascular endothelial growth factor receptor signaling pathway	85	5	ITGAV|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.07761466601109784	64.42081447963801	8.347521673890412e-9	3.265695972016758e-5
GO:0007160	cell-matrix adhesion	197	6	COL3A1|1;ITGAV|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.17988340240219147	33.35493947676689	1.0297332320163832e-8	3.265695972016758e-5
GO:0051239	regulation of multicellular organismal process	2670	12	APP|1;COL3A1|1;ITGAV|1;LPL|1;PDGFA|1;PF4|1;PTK2|1;SPP1|1;THBD|1;VEGFA|1;VTN|1;NRP1|1	2.4380136264662498	4.922039757994814	1.9957117514124434e-8	5.274333540357853e-5
GO:0051241	negative regulation of multicellular organismal process	1051	9	APP|1;COL3A1|1;PDGFA|1;PF4|1;PTK2|1;SPP1|1;THBD|1;VTN|1;NRP1|1	0.9596825173842803	9.378101441850253	3.434134354662888e-8	6.826598936025984e-5
GO:0030335	positive regulation of cell migration	435	7	APP|1;ITGAV|1;PDGFA|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.3972044672332654	17.62316534040672	3.468575315856981e-8	6.826598936025984e-5
GO:0032101	regulation of response to external stimulus	712	8	APP|1;LPL|1;PDGFA|1;SPP1|1;THBD|1;VEGFA|1;VTN|1;NRP1|1	0.6501369670576667	12.305099394987035	3.87459105910537e-8	6.826598936025984e-5
GO:2000147	positive regulation of cell motility	451	7	APP|1;ITGAV|1;PDGFA|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.41181428671770737	16.99795326624595	4.4471785809463427e-8	7.039008726373679e-5
GO:0030334	regulation of cell migration	737	8	APP|1;COL3A1|1;ITGAV|1;PDGFA|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.6729648100021072	11.887694395157082	5.071860764704894e-8	7.039008726373679e-5
GO:0051272	positive regulation of cellular component movement	463	7	APP|1;ITGAV|1;PDGFA|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.42277165133103883	16.557401561721218	5.326865404331471e-8	7.039008726373679e-5
GO:0040017	positive regulation of locomotion	482	7	APP|1;ITGAV|1;PDGFA|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.44012081196881364	15.904723906798596	7.020868086904386e-8	8.563838865695603e-5
GO:2000145	regulation of cell motility	787	8	APP|1;COL3A1|1;ITGAV|1;PDGFA|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.7186204958909882	11.132440621640114	8.456299060988215e-8	9.577966729292151e-5
GO:0031589	cell-substrate adhesion	304	6	COL3A1|1;ITGAV|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.277586570204397	21.614878542510123	1.3650194041758823e-7	1.2398393557353792e-4
GO:0048514	blood vessel morphogenesis	532	7	COL3A1|1;ITGAV|1;PDGFA|1;PF4|1;PTK2|1;VEGFA|1;NRP1|1	0.4857764978576947	14.40991902834008	1.380357417257727e-7	1.2398393557353792e-4
GO:0007155	cell adhesion	1239	9	APP|1;COL3A1|1;VCAN|1;ITGAV|1;PTK2|1;SPP1|1;VEGFA|1;VTN|1;NRP1|1	1.1313478963264731	7.955112683926244	1.442445692889649e-7	1.2398393557353792e-4
GO:0022610	biological adhesion	1247	9	APP|1;COL3A1|1;VCAN|1;ITGAV|1;PTK2|1;SPP1|1;VEGFA|1;VTN|1;NRP1|1	1.1386528060686942	7.904077478255505	1.525408602764955e-7	1.2398393557353792e-4
GO:0016477	cell migration	1250	9	APP|1;COL3A1|1;ITGAV|1;PDGFA|1;PF4|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	1.141392147222027	7.8851076923076935	1.557584896616504e-7	1.2398393557353792e-4
GO:0040012	regulation of locomotion	861	8	APP|1;COL3A1|1;ITGAV|1;PDGFA|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.7861909110065323	10.175645492718663	1.699007342592651e-7	1.2398393557353792e-4
GO:0051270	regulation of cellular component movement	863	8	APP|1;COL3A1|1;ITGAV|1;PDGFA|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.7880171384420874	10.152063463766826	1.7298305565738303e-7	1.2398393557353792e-4
GO:0006935	chemotaxis	551	7	APP|1;ITGAV|1;PDGFA|1;PF4|1;PTK2|1;VEGFA|1;NRP1|1	0.5031256584954695	13.913025268742148	1.754396810049741e-7	1.2398393557353792e-4
GO:0042330	taxis	553	7	APP|1;ITGAV|1;PDGFA|1;PF4|1;PTK2|1;VEGFA|1;NRP1|1	0.5049518859310248	13.862706913339824	1.798341753289634e-7	1.2398393557353792e-4
GO:0009611	response to wounding	603	7	COL3A1|1;PDGFA|1;PF4|1;SPP1|1;THBD|1;VTN|1;NRP1|1	0.5506075718199058	12.713228728154103	3.2442646369368333e-7	2.0283859927413433e-4
GO:0007167	enzyme linked receptor protein signaling pathway	938	8	APP|1;COL3A1|1;ITGAV|1;PDGFA|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.8565006672754091	9.340331310480565	3.29557292788607e-7	2.0283859927413433e-4
GO:0001568	blood vessel development	609	7	COL3A1|1;ITGAV|1;PDGFA|1;PF4|1;PTK2|1;VEGFA|1;NRP1|1	0.5560862541265715	12.587975243147659	3.470332736732473e-7	2.0283859927413433e-4
GO:0048870	cell motility	1379	9	APP|1;COL3A1|1;ITGAV|1;PDGFA|1;PF4|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	1.2591838168153402	7.147487030735762	3.648452753246545e-7	2.0283859927413433e-4
GO:0051674	localization of cell	1379	9	APP|1;COL3A1|1;ITGAV|1;PDGFA|1;PF4|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	1.2591838168153402	7.147487030735762	3.648452753246545e-7	2.0283859927413433e-4
GO:0045596	negative regulation of cell differentiation	615	7	APP|1;COL3A1|1;ITGAV|1;PF4|1;PTK2|1;SPP1|1;NRP1|1	0.5615649364332373	12.465165728580363	3.7096041993756046e-7	2.0283859927413433e-4
GO:0065008	regulation of biological quality	3471	12	APP|1;COL3A1|1;ITGAV|1;LPL|1;PDGFA|1;PF4|1;PTK2|1;SPP1|1;THBD|1;VEGFA|1;VTN|1;NRP1|1	3.1694177144061246	3.7861844292267803	4.3825677531472707e-7	2.262870464343716e-4
GO:0018108	peptidyl-tyrosine phosphorylation	372	6	APP|1;PDGFA|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.33967830301327523	17.663771712158812	4.4920167396877986e-7	2.262870464343716e-4
GO:0001944	vasculature development	635	7	COL3A1|1;ITGAV|1;PDGFA|1;PF4|1;PTK2|1;VEGFA|1;NRP1|1	0.5798272107887897	12.072562083585707	4.610706761942751e-7	2.262870464343716e-4
GO:0018212	peptidyl-tyrosine modification	375	6	APP|1;PDGFA|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.34241764416660814	17.52246153846154	4.7092593380426706e-7	2.262870464343716e-4
GO:0072358	cardiovascular system development	644	7	COL3A1|1;ITGAV|1;PDGFA|1;PF4|1;PTK2|1;VEGFA|1;NRP1|1	0.5880452342487883	11.903846153846155	5.072931779093182e-7	2.347200807828528e-4
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	646	7	APP|1;ITGAV|1;PDGFA|1;PTK2|1;VEGFA|1;VTN|1;NRP1|1	0.5898714616843436	11.86699214098595	5.18080521372255e-7	2.347200807828528e-4
