"GO.ID"	"GO.Term"	"zscore"
"GO:0048237"	"rough endoplasmic reticulum lumen"	"24.617"
"GO:0005586"	"collagen type III trimer"	"24.232"
"GO:0036024"	"protein C inhibitor-TMPRSS7 complex"	"21.798"
"GO:0036025"	"protein C inhibitor-TMPRSS11E complex"	"21.798"
"GO:0036026"	"protein C inhibitor-PLAT complex"	"21.798"
"GO:0036027"	"protein C inhibitor-PLAU complex"	"21.798"
"GO:0036028"	"protein C inhibitor-thrombin complex"	"21.798"
"GO:0036029"	"protein C inhibitor-KLK3 complex"	"21.798"
"GO:0036030"	"protein C inhibitor-plasma kallikrein complex"	"21.798"
"GO:0097181"	"protein C inhibitor-coagulation factor V complex"	"21.798"
"GO:0097182"	"protein C inhibitor-coagulation factor Xa complex"	"21.798"
"GO:0097183"	"protein C inhibitor-coagulation factor XI complex"	"21.798"
"GO:0097679"	"other organism cytoplasm"	"17.12"
"GO:0020005"	"symbiont-containing vacuole membrane"	"16.409"
"GO:0034685"	"integrin alphav-beta6 complex"	"15.779"
"GO:0034683"	"integrin alphav-beta3 complex"	"15.042"
"GO:0034686"	"integrin alphav-beta8 complex"	"14.71"
"GO:0005583"	"fibrillar collagen trimer"	"14.551"
"GO:0034684"	"integrin alphav-beta5 complex"	"14.398"
"GO:0031094"	"platelet dense tubular network"	"14.25"
"GO:0097129"	"cyclin D2-CDK4 complex"	"13.966"
"GO:0031093"	"platelet alpha granule lumen"	"13.623"
"GO:0005588"	"collagen type V trimer"	"13.446"
"GO:0005796"	"Golgi lumen"	"13.318"
"GO:0042627"	"chylomicron"	"12.906"
"GO:0035866"	"alphav-beta3 integrin-PKCalpha complex"	"12.764"
"GO:0097013"	"phagocytic vesicle lumen"	"12.66"
"GO:0005615"	"extracellular space"	"12.659"
"GO:0071062"	"alphav-beta3 integrin-vitronectin complex"	"12.558"
"GO:1990761"	"growth cone lamellipodium"	"12.558"
"GO:0035868"	"alphav-beta3 integrin-HMGB1 complex"	"12.085"
"GO:0031904"	"endosome lumen"	"11.431"
"GO:0008282"	"ATP-sensitive potassium channel complex"	"11.427"
"GO:0005576"	"extracellular region"	"11.31"
"GO:0035867"	"alphav-beta3 integrin-IGF-1-IGF1R complex"	"11.135"
"GO:0062023"	NA	"11.039"
"GO:0031012"	"extracellular matrix"	"10.722"
"GO:1990812"	"growth cone filopodium"	"10.321"
"GO:0005788"	"endoplasmic reticulum lumen"	"10.177"
"GO:0034361"	"very-low-density lipoprotein particle"	"10.056"
"GO:0097449"	"astrocyte projection"	"9.707"
"GO:0097443"	"sorting endosome"	"9.353"
"GO:0005883"	"neurofilament"	"8.273"
"GO:0044304"	"main axon"	"7.943"
"GO:0009986"	"cell surface"	"7.809"
"GO:0035253"	"ciliary rootlet"	"7.407"
"GO:0005641"	"nuclear envelope lumen"	"7.205"
"GO:0002116"	"semaphorin receptor complex"	"6.828"
"GO:0031089"	"platelet dense granule lumen"	"6.049"
"GO:0043235"	"receptor complex"	"5.8"
"GO:0031091"	"platelet alpha granule"	"5.657"
"GO:0031527"	"filopodium membrane"	"5.314"
"GO:0031594"	"neuromuscular junction"	"5.179"
"GO:0002080"	"acrosomal membrane"	"5.059"
"GO:0016327"	"apicolateral plasma membrane"	"4.977"
"GO:0031258"	"lamellipodium membrane"	"4.849"
"GO:0031528"	"microvillus membrane"	"4.849"
"GO:0034364"	"high-density lipoprotein particle"	"4.8"
"GO:0005774"	"vacuolar membrane"	"4.706"
"GO:0005604"	"basement membrane"	"4.656"
"GO:0035579"	"specific granule membrane"	"4.498"
"GO:0043202"	"lysosomal lumen"	"4.448"
"GO:0005887"	"integral component of plasma membrane"	"4.432"
"GO:0070062"	"extracellular exosome"	"4.422"
"GO:0051233"	"spindle midzone"	"4.278"
"GO:0005790"	"smooth endoplasmic reticulum"	"4.244"
"GO:0030016"	"myofibril"	"4.075"
"GO:0008305"	"integrin complex"	"4.052"
"GO:0043198"	"dendritic shaft"	"3.726"
"GO:0048786"	"presynaptic active zone"	"3.717"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"3.662"
"GO:0031226"	"intrinsic component of plasma membrane"	"3.626"
"GO:0030134"	"ER to Golgi transport vesicle"	"3.46"
"GO:0030424"	"axon"	"3.438"
"GO:0043197"	"dendritic spine"	"3.395"
"GO:0099055"	"integral component of postsynaptic membrane"	"3.286"
"GO:0016324"	"apical plasma membrane"	"3.203"
"GO:0005905"	"clathrin-coated pit"	"2.854"
"GO:0005886"	"plasma membrane"	"2.842"
"GO:1904724"	"tertiary granule lumen"	"2.8"
"GO:0005912"	"adherens junction"	"2.719"
"GO:0005791"	"rough endoplasmic reticulum"	"2.698"
"GO:0045335"	"phagocytic vesicle"	"2.693"
"GO:0035580"	"specific granule lumen"	"2.667"
"GO:0005902"	"microvillus"	"2.663"
"GO:0001725"	"stress fiber"	"2.621"
"GO:0005925"	"focal adhesion"	"2.613"
"GO:0005581"	"collagen trimer"	"2.609"
"GO:0045121"	"membrane raft"	"2.545"
"GO:0005801"	"cis-Golgi network"	"2.52"
"GO:0031410"	"cytoplasmic vesicle"	"2.475"
"GO:0045177"	"apical part of cell"	"2.414"
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"2.36"
"GO:0070821"	"tertiary granule membrane"	"2.339"
"GO:0005768"	"endosome"	"2.171"
"GO:0009897"	"external side of plasma membrane"	"2.153"
"GO:0030141"	"secretory granule"	"2.118"
"GO:0008076"	"voltage-gated potassium channel complex"	"2.103"
"GO:0042995"	"cell projection"	"2.016"
"GO:0032587"	"ruffle membrane"	"1.994"
"GO:0032588"	"trans-Golgi network membrane"	"1.976"
"GO:0042383"	"sarcolemma"	"1.974"
"GO:0030133"	"transport vesicle"	"1.96"
"GO:0031225"	"anchored component of membrane"	"1.929"
"GO:0000785"	"chromatin"	"1.854"
"GO:0016020"	"membrane"	"1.843"
"GO:0043005"	"neuron projection"	"1.835"
"GO:0072562"	"blood microparticle"	"1.661"
"GO:0048471"	"perinuclear region of cytoplasm"	"1.658"
"GO:0030426"	"growth cone"	"1.601"
"GO:1904813"	"ficolin-1-rich granule lumen"	"1.589"
"GO:0005938"	"cell cortex"	"1.443"
"GO:0005802"	"trans-Golgi network"	"1.379"
"GO:0005911"	"cell-cell junction"	"1.314"
"GO:0005815"	"microtubule organizing center"	"1.31"
"GO:0030027"	"lamellipodium"	"1.205"
"GO:0005794"	"Golgi apparatus"	"0.96"
"GO:0005769"	"early endosome"	"0.834"
"GO:0031965"	"nuclear membrane"	"0.812"
"GO:0045202"	"synapse"	"0.765"
"GO:0043231"	"intracellular membrane-bounded organelle"	"0.728"
"GO:0098978"	"glutamatergic synapse"	"0.515"
"GO:0005856"	"cytoskeleton"	"0.401"
"GO:0005730"	"nucleolus"	"0.392"
"GO:0043025"	"neuronal cell body"	"0.374"
"GO:0005783"	"endoplasmic reticulum"	"0.185"
"GO:0032991"	"macromolecular complex"	"-0.015"
"GO:0000139"	"Golgi membrane"	"-0.12"
"GO:0005737"	"cytoplasm"	"-0.358"
"GO:0005739"	"mitochondrion"	"-0.85"
"GO:0005829"	"cytosol"	"-0.861"
"GO:0005654"	"nucleoplasm"	"-1.288"
"GO:0016021"	"integral component of membrane"	"-1.782"
"GO:0005634"	"nucleus"	"-1.817"
