"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"32.793"	"811"	"291.63"	"15.838"
"GO:0010469"	"regulation of receptor activity"	"20.86"	"275"	"88.867"	"8.923"
"GO:0006935"	"chemotaxis"	"20.182"	"172"	"43.9"	"6.347"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"20.174"	"150"	"34.707"	"5.715"
"GO:0070098"	"chemokine-mediated signaling pathway"	"20.001"	"130"	"28.958"	"5.052"
"GO:0030198"	"extracellular matrix organization"	"19.196"	"172"	"46.693"	"6.528"
"GO:0060326"	"cell chemotaxis"	"18.83"	"133"	"32.849"	"5.319"
"GO:0006954"	"inflammatory response"	"17.249"	"276"	"106.421"	"9.831"
"GO:0006955"	"immune response"	"17.092"	"230"	"81.355"	"8.697"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"16.813"	"251"	"93.419"	"9.372"
"GO:0050900"	"leukocyte migration"	"16.617"	"152"	"47.001"	"6.319"
"GO:0030335"	"positive regulation of cell migration"	"16.54"	"203"	"71.117"	"7.974"
"GO:0007229"	"integrin-mediated signaling pathway"	"15.949"	"119"	"31.96"	"5.457"
"GO:0007267"	"cell-cell signaling"	"15.566"	"163"	"55.356"	"6.915"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"15.516"	"80"	"18.706"	"3.95"
"GO:0007155"	"cell adhesion"	"15.482"	"212"	"81.969"	"8.399"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"15.48"	"192"	"72.42"	"7.725"
"GO:0007218"	"neuropeptide signaling pathway"	"15.197"	"135"	"42.963"	"6.056"
"GO:0030593"	"neutrophil chemotaxis"	"15.167"	"99"	"26.163"	"4.802"
"GO:0001525"	"angiogenesis"	"14.902"	"175"	"61.494"	"7.617"
"GO:0033627"	"cell adhesion mediated by integrin"	"14.364"	"35"	"4.878"	"2.097"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"14.35"	"179"	"69.189"	"7.652"
"GO:0043552"	"positive regulation of phosphatidylinositol 3-kinase activity"	"13.802"	"66"	"15.535"	"3.656"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"13.732"	"169"	"63.643"	"7.672"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"13.587"	"121"	"40.505"	"5.925"
"GO:0007160"	"cell-matrix adhesion"	"13.582"	"81"	"22.03"	"4.342"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"13.154"	"102"	"33.028"	"5.243"
"GO:0045766"	"positive regulation of angiogenesis"	"12.798"	"114"	"39.563"	"5.816"
"GO:0019221"	"cytokine-mediated signaling pathway"	"12.725"	"291"	"149.985"	"11.082"
"GO:0007411"	"axon guidance"	"12.703"	"169"	"69.041"	"7.869"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"12.548"	"95"	"30.68"	"5.126"
"GO:0007193"	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"12.44"	"95"	"31.467"	"5.107"
"GO:0010595"	"positive regulation of endothelial cell migration"	"12.229"	"63"	"15.781"	"3.861"
"GO:0007165"	"signal transduction"	"12.112"	"453"	"265.791"	"15.456"
"GO:0050921"	"positive regulation of chemotaxis"	"11.991"	"34"	"5.909"	"2.343"
"GO:0051781"	"positive regulation of cell division"	"11.919"	"53"	"11.846"	"3.453"
"GO:0038084"	"vascular endothelial growth factor signaling pathway"	"11.708"	"17"	"1.806"	"1.298"
"GO:0050918"	"positive chemotaxis"	"11.688"	"47"	"10.852"	"3.093"
"GO:0010544"	"negative regulation of platelet activation"	"11.652"	"19"	"2.187"	"1.443"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"11.534"	"92"	"31.392"	"5.255"
"GO:0016477"	"cell migration"	"11.512"	"137"	"55.289"	"7.098"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"11.355"	"83"	"26.984"	"4.933"
"GO:0031295"	"T cell costimulation"	"11.276"	"81"	"28.102"	"4.691"
"GO:0042060"	"wound healing"	"11.248"	"90"	"31.327"	"5.216"
"GO:0002576"	"platelet degranulation"	"11.139"	"114"	"44.014"	"6.283"
"GO:0030595"	"leukocyte chemotaxis"	"10.983"	"50"	"13.158"	"3.354"
"GO:0050919"	"negative chemotaxis"	"10.94"	"28"	"4.725"	"2.127"
"GO:0050930"	"induction of positive chemotaxis"	"10.931"	"20"	"2.758"	"1.577"
"GO:0038091"	"positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway"	"10.93"	"12"	"1.07"	"0.997"
"GO:0016525"	"negative regulation of angiogenesis"	"10.878"	"75"	"23.71"	"4.715"
"GO:0002407"	"dendritic cell chemotaxis"	"10.868"	"38"	"8.816"	"2.685"
"GO:0043410"	"positive regulation of MAPK cascade"	"10.825"	"115"	"45.538"	"6.417"
"GO:0002042"	"cell migration involved in sprouting angiogenesis"	"10.814"	"32"	"6.472"	"2.361"
"GO:0002548"	"monocyte chemotaxis"	"10.799"	"47"	"11.813"	"3.258"
"GO:0019722"	"calcium-mediated signaling"	"10.545"	"101"	"38.472"	"5.929"
"GO:0030195"	"negative regulation of blood coagulation"	"10.534"	"20"	"3.049"	"1.609"
"GO:0030574"	"collagen catabolic process"	"10.517"	"25"	"4.057"	"1.991"
"GO:0014911"	"positive regulation of smooth muscle cell migration"	"10.437"	"36"	"7.988"	"2.684"
"GO:0038096"	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"10.4"	"153"	"70.12"	"7.969"
"GO:0030949"	"positive regulation of vascular endothelial growth factor receptor signaling pathway"	"10.371"	"26"	"4.634"	"2.06"
"GO:0002040"	"sprouting angiogenesis"	"10.241"	"33"	"6.816"	"2.557"
"GO:0051918"	"negative regulation of fibrinolysis"	"10.17"	"16"	"2.001"	"1.377"
