"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0004930"	"G-protein coupled receptor activity"	"24.619"	"329"	"99.625"	"9.317"
"GO:0008201"	"heparin binding"	"18.049"	"147"	"37.422"	"6.071"
"GO:0008009"	"chemokine activity"	"16.74"	"85"	"18.405"	"3.978"
"GO:0050840"	"extracellular matrix binding"	"15.955"	"33"	"3.62"	"1.841"
"GO:0005178"	"integrin binding"	"15.953"	"133"	"39.67"	"5.85"
"GO:0033038"	"bitter taste receptor activity"	"15.762"	"75"	"16.826"	"3.691"
"GO:0008083"	"growth factor activity"	"14.446"	"100"	"26.825"	"5.066"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"14.313"	"110"	"33.302"	"5.359"
"GO:0001968"	"fibronectin binding"	"13.979"	"43"	"7.234"	"2.558"
"GO:0004713"	"protein tyrosine kinase activity"	"13.958"	"171"	"63.379"	"7.71"
"GO:0016493"	"C-C chemokine receptor activity"	"13.515"	"56"	"12.454"	"3.222"
"GO:0019957"	"C-C chemokine binding"	"13.501"	"57"	"12.82"	"3.272"
"GO:0019956"	"chemokine binding"	"13.39"	"56"	"12.53"	"3.246"
"GO:0005201"	"extracellular matrix structural constituent"	"13.128"	"65"	"15.732"	"3.753"
"GO:0043184"	"vascular endothelial growth factor receptor 2 binding"	"12.902"	"17"	"1.566"	"1.196"
"GO:0070051"	"fibrinogen binding"	"12.79"	"15"	"1.237"	"1.076"
"GO:0005518"	"collagen binding"	"12.606"	"62"	"15.628"	"3.678"
"GO:0042056"	"chemoattractant activity"	"12.38"	"37"	"6.579"	"2.457"
"GO:0001784"	"phosphotyrosine binding"	"12.239"	"87"	"27.762"	"4.84"
"GO:0004252"	"serine-type endopeptidase activity"	"12.11"	"76"	"21.065"	"4.536"
"GO:0005161"	"platelet-derived growth factor receptor binding"	"11.749"	"30"	"5.225"	"2.109"
"GO:0005021"	"vascular endothelial growth factor-activated receptor activity"	"11.119"	"15"	"1.573"	"1.208"
"GO:0048407"	"platelet-derived growth factor binding"	"11.061"	"21"	"2.965"	"1.63"
"GO:0005005"	"transmembrane-ephrin receptor activity"	"10.746"	"27"	"4.653"	"2.08"
"GO:0042923"	"neuropeptide binding"	"10.696"	"48"	"12.671"	"3.303"
"GO:0005041"	"low-density lipoprotein receptor activity"	"10.602"	"23"	"3.57"	"1.833"
"GO:0004950"	"chemokine receptor activity"	"10.536"	"37"	"8.487"	"2.706"
"GO:0008527"	"taste receptor activity"	"10.375"	"33"	"7.474"	"2.46"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"10.097"	"114"	"48.51"	"6.486"
"GO:0005070"	"SH3/SH2 adaptor activity"	"9.902"	"63"	"20.093"	"4.333"
"GO:0046875"	"ephrin receptor binding"	"9.845"	"60"	"18.622"	"4.203"
"GO:0048020"	"CCR chemokine receptor binding"	"9.838"	"30"	"6.673"	"2.371"
"GO:0005104"	"fibroblast growth factor receptor binding"	"9.722"	"27"	"5.005"	"2.262"
"GO:0004888"	"transmembrane signaling receptor activity"	"9.707"	"98"	"39.164"	"6.061"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"9.67"	"63"	"20.422"	"4.403"
"GO:0030169"	"low-density lipoprotein particle binding"	"9.607"	"16"	"2.222"	"1.434"
"GO:0043185"	"vascular endothelial growth factor receptor 3 binding"	"9.592"	"10"	"0.408"	"0.616"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"9.503"	"62"	"20.662"	"4.35"
"GO:0038085"	"vascular endothelial growth factor binding"	"9.313"	"14"	"1.838"	"1.306"
"GO:0017134"	"fibroblast growth factor binding"	"9.282"	"32"	"7.581"	"2.631"
"GO:0001540"	"beta-amyloid binding"	"9.118"	"47"	"14.536"	"3.561"
"GO:0005003"	"ephrin receptor activity"	"8.975"	"14"	"1.941"	"1.344"
"GO:0015026"	"coreceptor activity"	"8.747"	"39"	"11.107"	"3.189"
"GO:0050431"	"transforming growth factor beta binding"	"8.676"	"19"	"3.588"	"1.776"
"GO:0038132"	"neuregulin binding"	"8.622"	"13"	"1.871"	"1.291"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"8.572"	"42"	"13.431"	"3.333"
"GO:0005509"	"calcium ion binding"	"8.441"	"192"	"107.351"	"10.029"
"GO:0030594"	"neurotransmitter receptor activity"	"8.405"	"43"	"14.17"	"3.43"
"GO:0005125"	"cytokine activity"	"8.392"	"55"	"18.944"	"4.296"
"GO:0019960"	"C-X3-C chemokine binding"	"8.369"	"16"	"2.931"	"1.562"
"GO:0016494"	"C-X-C chemokine receptor activity"	"8.301"	"20"	"4.266"	"1.895"
"GO:0017124"	"SH3 domain binding"	"8.298"	"94"	"42.135"	"6.25"
"GO:0042379"	"chemokine receptor binding"	"8.143"	"19"	"4.147"	"1.824"
"GO:0030020"	"extracellular matrix structural constituent conferring tensile strength"	"8.047"	"20"	"4.185"	"1.965"
"GO:0031994"	"insulin-like growth factor I binding"	"7.916"	"15"	"2.549"	"1.573"
"GO:0051378"	"serotonin binding"	"7.794"	"23"	"5.713"	"2.218"
"GO:0048248"	"CXCR3 chemokine receptor binding"	"7.783"	"17"	"3.4"	"1.747"
"GO:0004222"	"metalloendopeptidase activity"	"7.687"	"40"	"12.815"	"3.536"
"GO:0060228"	"phosphatidylcholine-sterol O-acyltransferase activator activity"	"7.636"	"10"	"1.354"	"1.132"
"GO:0043183"	"vascular endothelial growth factor receptor 1 binding"	"7.623"	"8"	"0.377"	"0.593"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"7.337"	"50"	"19.315"	"4.182"
"GO:0043560"	"insulin receptor substrate binding"	"7.239"	"30"	"9.564"	"2.823"
"GO:0046935"	"1-phosphatidylinositol-3-kinase regulator activity"	"7.099"	"20"	"5.092"	"2.1"
"GO:0030229"	"very-low-density lipoprotein particle receptor activity"	"7.027"	"8"	"0.973"	"0.991"
"GO:0004966"	"galanin receptor activity"	"6.876"	"22"	"5.971"	"2.331"
"GO:0005044"	"scavenger receptor activity"	"6.851"	"21"	"5.471"	"2.267"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"6.737"	"30"	"10.318"	"2.922"
"GO:0005168"	"neurotrophin TRKA receptor binding"	"6.67"	"24"	"7.133"	"2.529"
"GO:0005154"	"epidermal growth factor receptor binding"	"6.612"	"39"	"14.399"	"3.72"
"GO:0008378"	"galactosyltransferase activity"	"6.608"	"8"	"1.148"	"1.037"
"GO:0019838"	"growth factor binding"	"6.552"	"29"	"9.475"	"2.98"
"GO:0003831"	"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity"	"6.506"	"8"	"1.168"	"1.05"
"GO:0005158"	"insulin receptor binding"	"6.472"	"31"	"11.076"	"3.079"
"GO:0034714"	"type III transforming growth factor beta receptor binding"	"6.28"	"7"	"0.72"	"0.814"
"GO:0070053"	"thrombospondin receptor activity"	"6.211"	"8"	"1.248"	"1.087"
"GO:0005102"	"receptor binding"	"6.204"	"179"	"114.405"	"10.412"
"GO:0038036"	"sphingosine-1-phosphate receptor activity"	"6.144"	"15"	"3.861"	"1.813"
"GO:0004994"	"somatostatin receptor activity"	"6.128"	"15"	"3.706"	"1.843"
"GO:0008046"	"axon guidance receptor activity"	"5.953"	"11"	"2.278"	"1.465"
"GO:0042954"	"lipoprotein transporter activity"	"5.924"	"8"	"1.4"	"1.114"
"GO:0045499"	"chemorepellent activity"	"5.911"	"11"	"2.24"	"1.482"
"GO:0008066"	"glutamate receptor activity"	"5.8"	"20"	"6.65"	"2.302"
"GO:0017154"	"semaphorin receptor activity"	"5.757"	"9"	"1.706"	"1.267"
"GO:0048018"	"receptor agonist activity"	"5.706"	"15"	"4.21"	"1.891"
"GO:0070052"	"collagen V binding"	"5.706"	"6"	"0.294"	"0.512"
